ID	Symbol	OSK_OE_D4	siMyc_D3	OSK_Myc_OE_D4	Myc_OE_D4	siMyc_D7	Myc_inh_D3	siControl_MEF_1	siControl_MEF_2	siControl_D7
ENSMUSG00000015443	Gzmn	0	0	0	0	0.0625854	0	0	0	0
ENSMUSG00000015451	C4a	0.750127	0.243218	0.94137	0.704174	0.397996	0.914463	0.852441	0.36558	0.60082
ENSMUSG00000015452	Ager	1.23101	1.38008	0.388618	0.664071	0.147658	2.54005	1.08662	0.83873	0.578017
ENSMUSG00000015461	Atf6b	20.4848	31.6707	39.9249	49.1713	70.2389	56.57	40.9531	39.0784	59.4216
ENSMUSG00000015467	Egfl8	0.334388	0.353046	0.511942	0.258668	0.163057	0.932814	0.43408	0.881921	0.229611
ENSMUSG00000015468	Notch4	5.13152	5.29986	5.13197	0.148134	1.82415	1.00204	2.23733	1.09535	1.43707
ENSMUSG00000015474	Ppt2	45.9138	34.6998	34.2042	21.4868	74.2351	42.1122	27.2303	34.1129	64.5973
ENSMUSG00000015476	Prrt1	0.170961	0.0425134	0.0747325	0.0947718	0.0707407	1.1653	0.347055	0.190958	0.257819
ENSMUSG00000015478	Rnf5	20.3192	26.9456	19.894	20.3418	34.8438	15.355	24.1665	25.5602	29.4115
ENSMUSG00000015484	Fam163a	0	0.0100204	0.011743	0	0	0.016125	0	0.030006	0.226581
ENSMUSG00000015488	Cacfd1	27.0387	17.5971	19.4997	10.3321	14.6611	19.6771	23.059	20.5582	15.5606
ENSMUSG00000015501	Hivep2	2.95245	1.39816	2.89334	2.13363	4.58478	5.04123	3.60473	3.19485	3.77612
ENSMUSG00000015519	2310057J18Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000015522	Arnt	21.751	12.0151	16.6276	17.4072	19.7634	33.2463	23.4855	22.0536	28.3075
ENSMUSG00000015533	Itga2	0.257029	0.147039	0.0538488	0.010243	0.162923	0.280999	0.301781	0.233913	0.237488
ENSMUSG00000015536	Mocs2	62.2995	35.3957	33.1488	22.8794	47.3825	18.8767	30.4649	33.2692	43.7664
ENSMUSG00000015542	Nat9	19.6109	17.2144	36.3552	35.416	27.4113	20.4975	12.6619	15.6163	16.8422
ENSMUSG00000015568	Lpl	3.77037	9.04476	6.88615	21.3197	5.22647	24.231	14.2097	13.3984	5.08903
ENSMUSG00000015575	Atp6v0e	124.004	313.116	177.89	135.646	377.489	125.2	213.507	213.604	296.159
ENSMUSG00000015579	Nkx2-5	0.0339252	0.0559112	0.0327613	0	0.0354005	0.629031	0	0.0418562	0
ENSMUSG00000015597	Zfp318	5.14876	2.32085	2.87735	4.81154	5.86161	9.40335	4.80154	5.22944	4.51913
ENSMUSG00000015599	Ttbk1	0.0796066	0.0218128	0.0255625	0	0.0207163	0.114115	0.0596909	0.0408237	0.0176153
ENSMUSG00000015605	Srf	9.72531	25.5857	12.9931	24.9265	18.3837	36.424	21.2251	18.4304	12.8718
ENSMUSG00000015619	Gata3	4.26517	4.66487	1.23313	0.93879	3.95002	16.3302	7.83087	8.96203	3.85289
ENSMUSG00000015627	Gata5	0	0.143951	0.112464	0.0401114	0.0303811	0	2.00244	1.81403	0.348749
ENSMUSG00000015647	Lama5	30.6476	31.2194	11.2868	17.0351	12.7527	81.8201	10.8709	16.6311	17.1184
ENSMUSG00000015652	Steap1	7.19325	15.5993	10.7659	26.4743	22.6441	12.2683	17.5975	18.2855	14.8958
ENSMUSG00000015653	Steap2	7.93574	18.0547	4.9243	9.86902	34.3656	16.1295	21.1868	20.7525	25.0727
ENSMUSG00000015656	Hspa8	1739.9	918.438	1663.81	1676.96	856.855	571.44	748.432	742.585	784.598
ENSMUSG00000015659	Serac1	2.24454	1.05563	2.03485	2.06416	1.71207	5.43657	1.24665	1.93	2.00045
ENSMUSG00000015665	Awat1	0	0	0	0	0	0	0	0	0
ENSMUSG00000015668	Pdzd11	55.8771	53.1769	35.7441	38.3334	39.699	38.9567	44.9953	47.5108	45.7839
ENSMUSG00000015671	Psma2	215.734	128.471	188.312	194.994	121	54.0309	125.333	124.565	146.897
ENSMUSG00000015672	Mrpl32	45.059	49.842	84.7639	100.48	58.5359	35.3642	46.7839	46.1732	48.9593
ENSMUSG00000015697	Setdb1	19.0351	6.74764	15.0429	15.6648	10.2191	9.89543	8.48814	8.84923	11.4922
ENSMUSG00000015702	Anxa9	0.331438	0.134432	0.787792	0.47457	0.312134	0.801323	0.430866	0.63746	0.762504
ENSMUSG00000015709	Arnt2	5.86492	2.22926	1.25399	1.07907	2.61323	9.69852	3.52951	3.54754	3.78572
ENSMUSG00000015711	Prune	14.019	9.31571	7.71062	6.88566	12.2751	10.9356	9.94208	10.9971	11.9045
ENSMUSG00000015714	Cers2	72.0344	77.8161	85.7859	67.8942	135.046	106.773	70.6615	73.1204	103.706
ENSMUSG00000015721	Nlrp5	0	0	0	0	0	0.0287003	0.0162682	0	0
ENSMUSG00000015733	Capza2	139.372	109.294	198.838	141.276	205.88	97.2358	181.664	169.994	159.157
ENSMUSG00000015745	Plekho1	32.4844	114.814	7.22608	27.456	89.5602	46.1196	83.8983	87.5111	67.666
ENSMUSG00000015747	Vps45	20.5188	16.5309	15.2648	16.0792	33.5626	7.7842	16.2722	17.7819	24.8057
ENSMUSG00000015748	Prpf3	34.8726	27.0208	47.998	50.7405	26.466	15.2152	24.7338	17.4673	24.7552
ENSMUSG00000015749	Anp32e	179.248	37.5751	98.7071	156.791	27.0375	32.0265	55.8198	56.3681	38.3492
ENSMUSG00000015750	Aph1a	22.131	26.7134	18.6366	18.4909	30.6321	25.6333	30.8084	30.0363	30.4876
ENSMUSG00000015755	Tab2	34.7401	27.9787	27.136	25.0285	36.9885	100.373	40.9744	39.9313	32.8137
ENSMUSG00000015757	Ppil4	10.9116	7.55531	15.4374	14.4931	8.38914	8.46987	9.99623	9.6449	7.05229
ENSMUSG00000015759	Cnih1	73.5934	110.508	79.0747	87.5081	93.5818	105.688	114.217	112.01	101.837
ENSMUSG00000015766	Eps8	13.3343	14.2856	16.3602	10.9025	18.4934	11.9578	30.6492	29.0636	20.2889
ENSMUSG00000015776	Med22	26.7273	13.1502	35.8762	25.6479	22.9105	17.1315	17.0502	16.7498	21.5443
ENSMUSG00000015787	Abo	0.195209	0	0.521802	0	0	0	0	0	0.037832
ENSMUSG00000015790	Surf1	32.1811	54.0705	43.2989	40.4188	82.0213	64.9625	46.8646	53.5941	65.7365
ENSMUSG00000015804	Med28	137.509	122.475	74.3105	90.2286	132.235	55.9019	96.6875	96.798	104.181
ENSMUSG00000015806	Qdpr	65.3383	39.9997	78.7487	101.703	72.0621	38.0788	42.5557	39.9197	56.1599
ENSMUSG00000015812	Gnrh1	0.989894	0.705997	0.827361	0.655746	0.149002	0.939769	0.160997	0.352349	0.380093
ENSMUSG00000015829	Tnr	0.0530952	0	0	0	0.0110577	0	0	0	0
ENSMUSG00000015837	Sqstm1	371.022	350.369	213.726	108.017	503.859	314.787	265.36	239.591	325.559
ENSMUSG00000015839	Nfe2l2	65.2551	38.9523	40.0652	37.0402	72.0384	45.8923	38.3507	39.1077	70.2932
ENSMUSG00000015843	Rxrg	0.0942751	0.129455	0	0	0.106017	0	0.177122	0.232345	0.0836275
ENSMUSG00000015846	Rxra	11.7822	9.03611	6.12423	13.6174	12.8381	18.2561	16.9297	15.1697	14.4987
ENSMUSG00000015850	Adamtsl4	34.2265	15.6755	25.4426	7.72528	21.2612	35.1358	7.96591	8.25706	22.1965
ENSMUSG00000015852	Fcrls	0.21158	0.107169	0	0	0	0.659517	3.26069	4.87404	0
ENSMUSG00000015854	Cd5l	0.0488969	0.201293	0.0235896	0	0.815679	0	0	0	0.390138
ENSMUSG00000015869	Prpsap1	44.1844	39.6693	72.0283	72.6402	60.1704	36.2349	37.7959	41.5024	45.3583
ENSMUSG00000015879	Fam184b	0	0.0564359	0.374779	0.629028	0.0238218	0.0151368	0.193047	0.168996	0.0151919
ENSMUSG00000015880	Ncapg	35.4689	8.5495	14.259	21.4363	0.751163	4.63536	9.88785	12.3032	2.60453
ENSMUSG00000015882	Lcorl	1.92698	0.904041	2.90865	4.43952	1.74934	4.46207	3.26864	2.12729	0.965981
ENSMUSG00000015889	Lta4h	50.4298	34.0885	31.7901	45.9345	42.2049	33.8726	44.3825	42.6229	40.117
ENSMUSG00000015890	Amdhd1	0	0.0998174	0	0.0370851	0	0.0535179	0.227626	0.373627	0.349306
ENSMUSG00000015932	Dstn	176.868	302.774	153.923	117.48	393.695	102.372	173.043	171.569	193.016
ENSMUSG00000015937	H2afy	136.592	70.2909	105.556	139.187	103.637	73.8797	80.7096	78.1092	96.2264
ENSMUSG00000015942	Gtf2ird2	3.36795	1.82165	2.71879	2.54447	3.20241	2.90127	2.40833	2.08946	2.74481
ENSMUSG00000015943	Bola1	4.91898	20.6816	45.6913	53.3551	28.9268	18.6022	21.3895	23.2995	24.0702
ENSMUSG00000015944	Gatsl2	9.31521	3.13686	1.21735	0.58463	5.35278	2.91388	2.66669	2.97968	6.26248
ENSMUSG00000015947	Fcgr1	0.0187897	0.046387	0	0.0172341	0.0391603	0.149237	0.698162	0.463017	0.124869
ENSMUSG00000015950	Ncf1	0.091852	0.150587	0.0171587	0	0.199006	0.521869	1.48119	2.68505	0.973929
ENSMUSG00000015957	Wnt11	2.19665	6.32183	3.14179	1.31933	14.1989	5.6285	13.4998	15.4469	9.76396
ENSMUSG00000015961	Adss	44.2735	32.7458	54.1992	60.7215	36.1564	20.2425	27.0045	27.4052	24.5426
ENSMUSG00000015962	1700016C15Rik	0	0.0657546	0	0	0	0	0	0	0
ENSMUSG00000015966	Il17rb	0.347588	0.0204351	0.0182276	0.0455615	0.129422	0.0639019	0.0279605	0.0305963	0.330158
ENSMUSG00000015968	Cacna1d	0.0477822	0.00589408	0.0195084	0	0.0185494	0.0309451	0.0178356	0.0195169	0.0296701
ENSMUSG00000015970	Chdh	0.272277	0.0460849	0.0318358	0.0075693	0.125803	0.222244	0.00929199	0.0172362	0.907261
ENSMUSG00000015971	Actr8	16.7848	12.0861	16.5093	18.04	15.8896	12.1324	10.4804	10.6615	11.7186
ENSMUSG00000015980	Lrrc27	1.78952	11.39	2.66979	5.2307	5.76614	5.89463	7.76239	7.25404	12.7745
ENSMUSG00000015981	Stk32c	0.133455	0.2764	0.154552	0.10269	0.326673	0.296353	0.706048	1.05355	0.179129
ENSMUSG00000015994	Fnta	53.2673	48.0871	46.9656	38.6216	67.5536	30.7708	42.634	42.0209	59.3211
ENSMUSG00000016018	Skiv2l2	24.4961	12.4202	31.1705	42.4462	13.3422	8.82085	12.1403	13.2492	12.9144
ENSMUSG00000016024	Lbp	37.1261	1.02518	1.44709	2.02135	5.98247	3.59931	8.74653	8.06149	29.1911
ENSMUSG00000016028	Celsr1	1.90055	0.2275	2.10103	0.363322	0.421379	0.28973	0.459948	0.518559	1.15717
ENSMUSG00000016087	Fli1	0.935401	0.745778	0.128246	0.121973	0.479711	0.51427	1.19859	0.70897	0.619524
ENSMUSG00000016128	Stard13	5.55596	4.12666	6.38119	4.56367	6.69055	8.01341	6.49671	6.04196	5.60946
ENSMUSG00000016150	Tenm1	0.0532957	0.0340259	0.0597969	0	0.223412	1.01284e-08	0.0239164	0.0067573	0.27797
ENSMUSG00000016179	Camk1g	0.179083	0	0.0828655	0.150338	0	0	0.274212	0.170735	0
ENSMUSG00000016181	Diexf	3.90764	2.33711	5.21113	7.31144	2.36587	2.97386	2.19788	2.31217	2.16018
ENSMUSG00000016194	Hsd11b1	0.149888	0.126334	0	0.410298	0.372997	0.0998481	0.654177	0.46976	2.9836
ENSMUSG00000016200	Syt14	0.161415	0.24174	1.20401	0.215552	0.734684	0	0.165381	0.361943	0.390442
ENSMUSG00000016206	H2-M3	4.97546	2.36472	0.666497	0.667262	13.2098	1.27472	1.33108	1.70305	4.39949
ENSMUSG00000016239	Lonrf3	0.711845	0.149823	1.7027	0.850136	0.700542	1.60227	0.186963	0.367074	0.143749
ENSMUSG00000016252	Atp5e	436.522	252.649	189.2	183.174	199.64	144.9	218.036	239.483	259.69
ENSMUSG00000016253	Nelfcd	42.9839	20.9713	16.9987	20.8885	20.9448	15.9363	18.4495	17.2779	19.7189
ENSMUSG00000016255	Tubb1	0	0.0307328	0.0360159	0	0	0	0	0	0
ENSMUSG00000016256	Ctsz	135.678	218.04	179.37	107.933	202.751	161.712	167.512	173.423	194.505
ENSMUSG00000016257	Slmo2	87.1946	67.6266	127.328	95.8604	75.4984	48.4872	63.4814	54.0621	73.1911
ENSMUSG00000016262	Sertad4	4.50505	10.7002	2.47116	6.0458	22.3348	10.4908	25.3402	22.2538	17.1568
ENSMUSG00000016283	H2-M2	0.0204811	0	0	0	0.12832	0	0	0	0.763787
ENSMUSG00000016308	Ube2a	23.4217	28.3852	16.7956	17.5828	27.8642	10.7866	22.5199	21.4203	18.6082
ENSMUSG00000016319	Slc25a5	259.41	168.909	374.554	486.115	117.473	99.1577	135.326	130.879	133.21
ENSMUSG00000016327	Atp1b4	0	0	0	0	0	0	0	0.0276506	0.0149139
ENSMUSG00000016344	Ppdpf	51.0545	65.1167	60.9657	66.5613	56.4791	83.3621	75.357	66.3979	87.7945
ENSMUSG00000016346	Kcnq2	0.142649	0.0136786	0.0568611	0	0.0524284	0	0.0494857	0	0.0278789
ENSMUSG00000016349	Eef1a2	0.524419	0.490623	5.72664	0.721833	2.28632	3.31377	0.563891	0.705198	1.61654
ENSMUSG00000016356	Col20a1	0.57715	0.764648	1.34687	0.505651	1.04106	8.21021	0.896098	1.52636	3.00031
ENSMUSG00000016382	Pls3	51.8807	116.987	37.1118	27.0928	109.994	95.7709	124.32	121.379	76.9562
ENSMUSG00000016386	Mpped2	31.5791	5.27313	8.55274	0.920592	5.69436	4.72089	10.1319	9.05123	11.735
ENSMUSG00000016409	Nkap	7.23516	4.43386	10.364	8.84	6.53754	5.50939	7.04988	6.82284	6.37358
ENSMUSG00000016427	Ndufa1	231.776	201.978	176.552	148.849	218.519	76.1084	171.977	167.279	182.284
ENSMUSG00000016458	Wt1	0.674963	8.78675	3.60966	18.6878	5.83263	0.293083	28.8927	28.1973	30.1969
ENSMUSG00000016477	E2f3	7.60157	19.6987	23.5675	20.0056	21.8733	19.2663	27.9033	29.7003	10.943
ENSMUSG00000016481	Cr1l	29.4972	18.9153	18.3661	13.5704	21.097	17.9425	21.2353	19.9239	23.2047
ENSMUSG00000016487	Ppfibp1	30.797	44.5035	31.2001	38.5535	64.1422	64.2593	72.6893	71.9132	46.0545
ENSMUSG00000016493	Cd46	0.110742	0.311931	0.245473	0.117434	0.169543	0.683045	0.377087	0.376642	0.429285
ENSMUSG00000016494	Cd34	144.903	18.9281	78.0139	1.96404	69.9608	6.98961	25.9655	24.6851	156.185
ENSMUSG00000016495	Plgrkt	58.2649	29.6488	20.5536	23.2316	35.1014	20.4821	30.046	30.7093	36.1595
ENSMUSG00000016496	Cd274	0.340881	0.582314	1.0252	0.530851	2.80391	0.277634	0.118038	0.193748	1.16694
ENSMUSG00000016498	Pdcd1lg2	0.0310998	0	0	0	0.0648881	0	0	0	0.124143
ENSMUSG00000016503	Gtf3a	24.7486	31.8191	45.3294	107.56	33.818	28.7504	36.7582	39.4157	39.7294
ENSMUSG00000016510	Mtif3	15.7457	13.738	19.5871	16.3706	22.3134	8.56937	14.2352	12.9136	14.2879
ENSMUSG00000016520	Lnx2	4.19704	3.59258	5.97284	7.9354	6.51583	6.02359	5.23072	6.71288	4.53173
ENSMUSG00000016524	Il19	0.132598	0.164379	0.212308	0.183213	0.138768	0.087902	0.074968	0	0.219446
ENSMUSG00000016526	Dyrk3	3.83846	2.13314	13.1241	18.7124	4.427	1.55637	1.40529	1.27161	3.79621
ENSMUSG00000016528	Mapkapk2	54.4474	60.1008	29.6471	54.3416	62.5887	36.4769	63.805	60.4732	68.4361
ENSMUSG00000016529	Il10	0.0405208	0	0.0783075	0	0	0	0.137142	0	0
ENSMUSG00000016534	Lamp2	98.8451	121.526	66.1668	51.0794	195.906	155.056	173.967	178.108	156.39
ENSMUSG00000016541	Atxn10	73.2028	99.6373	53.2839	67.478	115.721	64.3729	90.8635	89.0528	87.5714
ENSMUSG00000016552	Foxred2	1.56725	0.43374	1.96407	3.05209	1.45151	3.68481	2.1505	2.09617	2.02122
ENSMUSG00000016554	Eif3d	142.527	100.047	187.119	185.133	99.5151	84.8705	82.6227	77.5918	91.1604
ENSMUSG00000016559	H3f3b	403.5	215.959	277.57	356.549	310.165	332.448	380.66	359.881	304.455
ENSMUSG00000016619	Nup50	15.5268	15.4837	19.9775	23.2595	20.6356	11.4959	13.4792	15.7531	18.22
ENSMUSG00000016624	Phf21b	0.582749	0.127789	1.12952	0.203316	0	3.14924	0.779284	0.144599	0.227617
ENSMUSG00000016626	Nlrp14	0	0	0	0	0	0	0	0	0
ENSMUSG00000016637	Ift27	16.141	13.464	13.6854	20.7237	25.8644	14.1881	15.3518	18.2389	20.5627
ENSMUSG00000016664	Pacsin2	34.6684	39.0049	32.5906	33.6435	33.4908	21.687	32.9652	33.1971	31.5422
ENSMUSG00000016756	Cmah	0.0724746	0.0705093	0.057446	0.0977319	0.0735612	0.0147251	0.0964068	0.0454867	0.0161752
ENSMUSG00000016757	Ttll12	17.5501	22.5479	39.2973	43.1192	31.0096	22.8386	19.2614	17.4882	25.8869
ENSMUSG00000016758	Bik	2.54719	0.450863	0.117415	0.0558362	0.317185	1.0451	0.205632	0.0750056	0.56638
ENSMUSG00000016763	Scube1	0.28994	0.446877	0.113988	0.0110698	0.532187	0.655457	3.9046	3.39706	0.770702
ENSMUSG00000016831	Tox4	12.5052	8.7065	11.9365	9.15698	13.6097	12.4409	10.3909	10.2974	14.3799
ENSMUSG00000016833	Mrps18c	126.583	130.493	106.565	134.47	130.76	52.2705	125.406	141.9	99.0601
ENSMUSG00000016918	Sulf1	73.4513	36.1935	15.2977	5.42191	48.8743	34.6262	77.8652	77.2398	57.7712
ENSMUSG00000016921	Srsf6	133.523	79.7288	140.689	159.487	62.1223	67.3243	104.347	93.5125	79.259
ENSMUSG00000016933	Plcg1	24.5494	16.5887	22.3412	26.9768	33.5666	49.5183	25.4148	23.5648	26.1988
ENSMUSG00000016940	Kctd2	19.0415	16.0437	7.55074	9.08576	19.8888	20.9053	15.9336	18.3474	26.1244
ENSMUSG00000016942	Tmprss6	0	0.0863922	0.0289267	0.0275119	0.0156285	0.0595718	0.0675466	0.0369571	0
ENSMUSG00000016946	Kctd5	40.8105	40.2883	34.2649	29.2842	33.1813	22.9908	41.809	41.7512	30.6758
ENSMUSG00000016982	Pom121l2	0.703618	0.212175	0.621173	0.0327438	0.170546	0.0656444	0.116137	0.143598	0.305831
ENSMUSG00000016984	Etaa1	5.71272	1.7542	2.50596	3.3481	1.6587	1.75787	2.29886	3.10462	1.7493
ENSMUSG00000016995	Matn4	0.250087	0.827672	0.436021	0.39433	3.70313	7.45235	1.92244	1.46041	1.35275
ENSMUSG00000016998	Svs4	0	0	0	0	0	0	0	0	0
ENSMUSG00000017000	Svs6	0	0	0	0	0	0	0	0	0
ENSMUSG00000017002	Slpi	0.315704	0.5241	0.904365	2.90331	3.33734	0.835697	1.13187	3.09717	5.90143
ENSMUSG00000017003	Svs3a	0	0	0	0	0	0	0	0	0
ENSMUSG00000017004	Svs5	0	0	0	0	0	0	0	0	0
ENSMUSG00000017007	Rbpjl	0	0.0586771	0	0.087305	0.143466	0.603889	0.0766705	0.106348	0.151815
ENSMUSG00000017009	Sdc4	31.2213	47.5989	18.6025	30.699	78.1841	91.7801	52.809	66.3091	88.0127
ENSMUSG00000017049	Ccdc70	0	0	0	0	0	0	0	0	0
ENSMUSG00000017057	Il13ra1	12.2634	8.49985	7.20295	13.1041	12.5596	9.40016	23.1737	23.3132	23.5707
ENSMUSG00000017064	Prl5a1	0	0	0	0	0	0	0	0	0
ENSMUSG00000017119	Nbr1	87.6514	28.9491	59.7993	31.3094	54.149	55.5467	33.7741	41.4255	66.389
ENSMUSG00000017132	Cyth1	11.4118	5.00163	20.5371	5.43856	10.6402	5.18424	7.1887	8.18015	11.4924
ENSMUSG00000017144	Rnd3	60.4828	50.0554	62.502	38.2371	132.103	119.384	106.454	121.943	112.378
ENSMUSG00000017146	Brca1	14.1033	1.51419	6.85699	5.10542	0.744688	1.61545	1.98658	2.15968	1.25467
ENSMUSG00000017165	Gast	0.175125	0.146164	1.7129	0	0	0	0	0	0.472148
ENSMUSG00000017167	Cntnap1	0.676119	0.126656	0.626699	0.352923	0.380808	4.9832	0.714097	0.611045	0.913998
ENSMUSG00000017176	Nt5c3b	29.6048	21.7345	28.4635	45.3358	19.4007	24.7619	36.2877	35.836	34.0466
ENSMUSG00000017188	Coa3	64.0083	137.985	144.583	154.338	244.265	64.1494	133.911	125.884	215.23
ENSMUSG00000017195	Zpbp2	0	0	0.0395124	0	0	0	0.181341	0	0
ENSMUSG00000017204	Gsdma	0.41757	0.0731051	0.531167	0	0.111089	0	0	0	0.377838
ENSMUSG00000017210	Med24	31.6684	20.5504	29.1716	35.4993	34.4334	27.1323	23.1001	21.1998	26.5787
ENSMUSG00000017211	Gsdma2	0.0404505	0	0	0	0	0	0	0	0
ENSMUSG00000017221	Psmd3	119.705	94.7355	131.187	148.752	97.304	71.5965	79.1013	72.6814	80.6573
ENSMUSG00000017264	Exosc10	44.1254	26.4772	29.021	38.4021	31.0575	22.5001	26.8409	23.3609	28.5708
ENSMUSG00000017286	Glod4	152.446	68.3314	117.293	103.778	133.485	65.3482	99.6026	86.2926	145.361
ENSMUSG00000017288	Vps53	22.3615	24.2175	37.8729	21.4353	44.8189	11.4196	25.4351	22.3169	29.2
ENSMUSG00000017291	Taok1	8.469	5.18939	8.29444	4.89214	7.31313	7.37764	4.82631	4.69202	4.23015
ENSMUSG00000017299	Dnttip1	22.512	24.8732	30.655	31.4946	29.4544	17.1499	31.165	25.0688	25.3005
ENSMUSG00000017300	Tnnc2	0.472755	0.142492	3.31358e-05	0.28705	0	0.291022	1.8365	1.86477	0
ENSMUSG00000017307	Acot8	6.6299	18.9431	13.168	11.0621	28.1253	15.5187	15.2698	16.6544	22.9709
ENSMUSG00000017309	Cd300lg	0	0	0.0402283	0	0	0.0552103	0.0234823	0	0
ENSMUSG00000017310	Spint4	0	0	0	0	0	0	0	0	0
ENSMUSG00000017311	Pyy	0	0.34418	0	0	0	0	0.156962	0	0
ENSMUSG00000017314	Mpp2	1.38195	4.72781	1.20061	1.83871	7.12075	11.617	14.9005	15.035	11.7383
ENSMUSG00000017316	Ppy	0	0	0	0	0	0	0	0	0
ENSMUSG00000017344	Vtn	0	0.0527508	0	0	0.198429	0	0.741366	0.552003	0.224156
ENSMUSG00000017376	Nlk	20.5948	12.9851	10.5328	4.70707	9.24123	4.39874	3.71868	3.69461	7.57797
ENSMUSG00000017386	Traf4	16.3516	50.2137	74.5483	100.225	72.231	52.6208	47.3646	49.6215	59.4637
ENSMUSG00000017390	Aldoc	23.7028	5.55208	8.40304	8.55651	13.3074	30.8892	60.6214	46.0042	44.3195
ENSMUSG00000017400	Stac2	5.98346	6.205	5.82949	4.4615	10.3303	8.69095	6.78849	6.45867	11.8003
ENSMUSG00000017404	Rpl19	417.174	361.98	445.002	508.386	328.421	327.281	369.356	377.229	326.117
ENSMUSG00000017405	Nek8	4.61291	3.30541	2.40065	4.41729	2.976	5.1943	7.47275	5.21029	6.35077
ENSMUSG00000017412	Cacnb4	0.00687059	0.0605141	1.6235	0.0492342	0.0213636	11.559	0.154708	3.95263	0.0240487
ENSMUSG00000017417	Plxdc1	0.100983	0.289238	0.115991	0.220492	0.397036	3.57504	0.822705	0.536936	0.159916
ENSMUSG00000017418	Arl5b	3.03135	2.47764	4.79135	4.40116	4.66487	6.32894	4.8942	5.31802	3.89297
ENSMUSG00000017421	Zfp207	100.89	69.0348	110.083	108.709	65.2936	47.9582	71.9034	77.6613	70.3434
ENSMUSG00000017428	Psmd11	63.5218	47.5059	52.5694	61.9856	66.1799	57.3867	36.4907	33.2963	49.5501
ENSMUSG00000017446	C1qtnf1	30.9691	10.3377	24.464	7.55813	25.1577	6.71891	16.2757	14.6751	31.5913
ENSMUSG00000017453	Pipox	29.5924	1.2958	2.86674	0.0229247	2.74308	1.50776	0.168856	0.277183	7.47894
ENSMUSG00000017466	Timp2	84.2795	524.268	88.4174	77.9327	826.013	223.648	403.54	399.459	467.611
ENSMUSG00000017485	Top2b	44.6919	26.9259	41.8667	38.6569	20.2763	32.0073	35.9374	34.1167	15.8997
ENSMUSG00000017491	Rarb	0.205855	1.28971	0.152669	0.246844	4.68509	0.293433	3.65409	4.09609	4.79735
ENSMUSG00000017493	Igfbp4	27.0147	93.2332	18.9235	47.4644	142.6	257.468	356.023	331.092	255.865
ENSMUSG00000017499	Cdc6	15.2949	3.67006	8.08042	10.6414	0.910578	1.15858	3.33908	2.97652	1.9328
ENSMUSG00000017548	Suz12	44.3764	9.90079	25.1013	27.3146	11.806	14.4301	14.2769	14.8239	10.796
ENSMUSG00000017550	Atad5	4.94851	0.893902	2.46908	3.11156	0.461963	1.08563	1.49702	1.27069	0.517625
ENSMUSG00000017561	Crlf3	18.4675	11.9023	22.4754	26.2024	12.4755	9.14141	9.57503	10.7001	14.8508
ENSMUSG00000017588	Krt27	0	0.0274347	0	0	0	0	0	0	0
ENSMUSG00000017607	Tns4	0.0042669	0.0776182	0.00948834	0.0105283	0.25069	0.00449273	0.107202	0.117308	0.215975
ENSMUSG00000017615	Tnfaip1	29.244	42.3881	31.2987	30.204	46.5477	37.8072	38.3582	36.3749	41.7392
ENSMUSG00000017631	Abr	26.6701	15.1977	16.3667	5.57615	25.7607	12.396	11.6272	11.8058	20.0195
ENSMUSG00000017639	Rab11fip4	1.21828	0.541905	0.074513	0.194889	0.409289	0.73544	0.101497	0.0317329	0.822576
ENSMUSG00000017652	Cd40	0.59559	4.09363	1.95046	0.221814	10.8348	0.383685	1.40455	1.91533	2.45775
ENSMUSG00000017664	Slc35c2	22.2222	33.2399	51.8103	52.7322	50.5173	44.0758	33.9775	29.8933	34.3857
ENSMUSG00000017667	Zfp334	2.79479	2.23731	2.98877	2.85285	3.06632	4.46871	3.47694	3.68753	2.85516
ENSMUSG00000017670	Elmo2	51.3958	27.6677	21.2254	17.5678	44.6777	31.6993	21.1448	23.4205	29.061
ENSMUSG00000017677	Wsb1	54.268	48.4072	54.0074	35.1609	57.299	208.723	109.799	110.825	57.8193
ENSMUSG00000017679	Ttpal	6.31953	5.49966	7.42091	5.45389	14.2702	6.78527	10.7377	9.28407	14.8609
ENSMUSG00000017686	Rhot1	21.5955	18.549	23.0506	29.7777	24.3822	25.2104	18.4021	17.2727	20.7251
ENSMUSG00000017688	Hnf4g	0.0340262	0	0	0	0.0231209	0	0	0	0
ENSMUSG00000017692	Rhbdl3	0.0718693	0.156527	0.0489159	0.409643	0.198212	0.218294	0.870957	1.04515	0.707874
ENSMUSG00000017697	Ada	10.5091	5.09966	11.0635	8.70626	31.8163	0.479895	4.8333	3.87358	18.5626
ENSMUSG00000017707	Serinc3	60.7463	98.598	55.3175	42.5309	186.192	124.623	102.612	104.882	110.563
ENSMUSG00000017713	Tha1	1.15961	0.748497	0.608144	1.09388	0.865249	0.76828	1.35764	1.8388	0.673629
ENSMUSG00000017715	Pgs1	45.9203	36.9772	54.844	32.7155	64.5032	30.1097	24.6423	24.6702	49.5465
ENSMUSG00000017716	Birc5	171.078	46.7552	74.04	120.461	5.44652	21.2284	50.3478	53.8586	8.42453
ENSMUSG00000017718	Afmid	2.32898	1.84099	1.11986	1.00732	2.38659	2.63522	3.34037	3.44215	3.10846
ENSMUSG00000017720	Trp53tg5	0	0	0.118871	0.169586	0.256894	0.162772	0.138788	0.0759356	0
