Gene ID	Symbol	MEF	Day2	Day4	Day6	Day8	IPS	ES
ENSMUSG00000028004	Npy2r	0.00766356	0	1.57104	0.628363	0.156075	0	0
ENSMUSG00000028005	Gucy1b3	0.0235648	0.019371	0.524039	0.332313	0.201892	0.0460569	0.0297981
ENSMUSG00000028007	Snx7	86.0487	87.7435	26.5439	31.3278	22.6053	2.28831	3.60093
ENSMUSG00000028008	Asic5	0	0	0	0	0	0	0
ENSMUSG00000028009	1700061I17Rik	0.486839	0.166644	0.0845402	0.211299	0.245888	0	0.0170914
ENSMUSG00000028010	Gar1	55.712	42.4937	116.109	118.631	176.185	258.027	115.235
ENSMUSG00000028011	Tdo2	0.00861709	0.0424976	0.0564861	0.0487636	0.0548613	0	0
ENSMUSG00000028012	Rrh	0	0	0	0.0182413	0	0.0386941	0
ENSMUSG00000028013	Ppa2	32.0543	31.4937	35.8325	31.7102	39.1064	65.496	41.2555
ENSMUSG00000028015	Ctso	7.27384	9.89854	5.01288	5.18996	6.34583	0.0717118	0.0463922
ENSMUSG00000028016	Ints12	8.51899	9.84597	7.73012	7.78623	7.19797	10.4049	12.0388
ENSMUSG00000028017	Egf	0.195092	0.182095	0.357346	0.3056	0.209055	0.165001	0.186735
ENSMUSG00000028018	Gstcd	6.11646	6.16809	9.76619	8.78696	5.28474	6.27266	8.63658
ENSMUSG00000028019	Pdgfc	51.2812	42.5026	6.60376	5.82875	7.33121	3.07225	3.29168
ENSMUSG00000028020	Glrb	5.17262	4.26679	1.53885	1.46352	1.22	0.546282	1.2813
ENSMUSG00000028023	Pitx2	5.72617	9.02616	4.80476	3.26108	3.62607	2.47155	0.868217
ENSMUSG00000028024	Enpep	3.15122	5.54648	5.23739	3.49763	2.04808	0.0374066	0.0307309
ENSMUSG00000028028	Alpk1	2.82535	3.27191	2.08718	1.63424	0.959281	0.0226055	0.430142
ENSMUSG00000028029	Aimp1	109.836	103.811	111.225	93.6542	134.067	166.341	116.923
ENSMUSG00000028030	Tbck	1.91657	2.10095	1.97055	1.19011	0.290302	0.326238	2.55437
ENSMUSG00000028031	Dkk2	0.274634	0.169337	0.135996	0.795724	1.16938	0.167784	0.0086828
ENSMUSG00000028032	Papss1	32.6731	37.464	71.0637	61.5433	41.2572	4.15729	11.4496
ENSMUSG00000028033	Kcnq5	0.298814	0.356551	0.866583	0.561605	0.198672	0.014801	0.0718055
ENSMUSG00000028034	Fubp1	21.3625	22.2361	40.1674	30.6611	19.2355	29.1052	44.4483
ENSMUSG00000028035	Dnajb4	24.7958	33.4632	16.2112	19.6212	14.0677	1.15511	1.18184
ENSMUSG00000028036	Ptgfr	0.231078	0.38129	0.799197	0.717128	0.683277	0.0173214	0.0442903
ENSMUSG00000028037	Ifi44	0.863919	1.13501	0.273275	0.496601	0.317956	0.0263749	0
ENSMUSG00000028039	Efna3	0.581524	0.850453	3.57703	6.3433	5.27658	2.01601	5.5687
ENSMUSG00000028040	Efna4	9.38579	11.3176	15.5306	19.5463	18.9189	9.21616	10.1531
ENSMUSG00000028041	Adam15	40.8444	39.031	50.4791	72.7417	83.8454	16.2308	17.164
ENSMUSG00000028042	Zbtb7b	13.4935	12.828	7.51816	9.55138	4.10603	1.51674	10.4645
ENSMUSG00000028044	Cks1b	63.7401	64.87	97.9217	88.0057	105.928	159.66	151.614
ENSMUSG00000028047	Thbs3	23.8775	22.3724	44.3882	81.3111	81.1155	9.1383	4.17949
ENSMUSG00000028048	Gba	78.3016	68.1942	27.8023	40.4213	49.8953	21.7763	16.5115
ENSMUSG00000028049	Scamp3	43.029	43.4868	41.4514	45.3678	41.3672	35.2961	53.5268
ENSMUSG00000028051	Hcn3	0.172679	0.111621	0.206823	0.133569	0.0695735	0.207066	1.03559
ENSMUSG00000028053	Ash1l	6.2424	5.88164	6.16176	4.39009	2.38776	0.869598	2.69735
ENSMUSG00000028057	Rit1	45.6514	49.3835	28.7898	33.5518	41.7622	12.694	8.88475
ENSMUSG00000028059	Arhgef2	58.7202	48.4251	21.5381	19.6194	13.3961	11.1552	22.0937
ENSMUSG00000028060	2810403A07Rik	19.6597	19.0003	26.3852	25.5841	22.0565	26.6509	30.1405
ENSMUSG00000028062	Lamtor2	94.3245	92.1323	93.9457	95.2895	132.028	155.69	189.507
ENSMUSG00000028063	Lmna	130.971	137.402	65.2182	60.0698	50.5653	14.5978	38.2371
ENSMUSG00000028064	Sema4a	0.100011	0.197977	1.83667	2.17636	5.57664	7.9078	4.75259
ENSMUSG00000028066	Pmf1	16.928	15.957	43.7297	31.8338	41.1885	73.9901	80.0342
ENSMUSG00000028068	Iqgap3	3.26747	3.26845	6.29669	4.24073	2.62181	6.36632	13.1687
ENSMUSG00000028069	Gpatch4	22.7521	18.6453	47.7431	42.6719	55.0922	66.6409	19.5042
ENSMUSG00000028070	Apoa1bp	88.2015	89.3778	90.3469	106.012	130.431	65.5105	60.6563
ENSMUSG00000028071	Sh2d2a	0	0	0	0	0	0	0
ENSMUSG00000028072	Ntrk1	0	0	0.0104367	0	0	0.185826	0.0759608
ENSMUSG00000028073	Pear1	15.5359	12.7727	10.1499	11.6281	11.2631	0.119439	0.103431
ENSMUSG00000028076	Cd1d1	1.97512	2.24415	7.3337	4.06564	4.7754	3.5085	6.84324
ENSMUSG00000028078	Dclk2	0.262071	0.266772	17.0745	28.061	21.0185	3.7731	16.2815
ENSMUSG00000028080	Lrba	0.500223	0.421679	1.00184	0.854264	0.437631	1.09842	4.7349
ENSMUSG00000028081	Rps3a1	297.438	275.217	328.43	341.766	435.225	506.273	167.314
ENSMUSG00000028082	Sh3d19	13.3292	14.0146	10.087	9.16513	7.83244	6.09661	11.4737
ENSMUSG00000028085	Pet112	5.99029	5.64453	9.1831	9.04539	8.49793	11.0559	11.5428
ENSMUSG00000028086	Fbxw7	3.47202	2.98914	5.34458	6.27349	6.77812	10.022	8.11738
ENSMUSG00000028088	Fmo5	1.487	1.97022	1.0182	1.00509	1.1069	0.186403	0.378529
ENSMUSG00000028089	Chd1l	4.35825	3.69102	9.45464	8.5101	8.08227	17.7207	18.2738
ENSMUSG00000028093	Acp6	5.82919	5.60585	74.805	81.6354	65.3855	100.637	95.4134
ENSMUSG00000028096	Gpr89	7.71682	7.92152	10.7874	10.7719	7.04873	4.74656	8.25317
ENSMUSG00000028098	Rnf115	22.7136	19.951	15.9704	14.7638	16.6648	23.5293	22.9533
ENSMUSG00000028099	Polr3c	21.3443	19.7135	23.8747	21.4754	23.5085	32.7036	22.9861
ENSMUSG00000028100	Nudt17	6.18288	4.68025	2.06115	1.48589	2.27231	7.42917	7.74651
ENSMUSG00000028101	Pias3	16.5194	18.5846	22.0661	21.8693	18.1406	14.5604	21.1617
ENSMUSG00000028102	Pex11b	19.3898	21.864	26.6956	21.6227	20.2656	17.4991	20.3573
ENSMUSG00000028104	Polr3gl	14.8667	17.005	38.3157	38.3044	32.8687	16.407	19.9113
ENSMUSG00000028106	Rprd2	6.18892	5.86995	5.94385	5.10464	4.26966	3.87533	4.0668
ENSMUSG00000028107	Tars2	14.9278	13.6217	29.2488	29.3096	25.4698	27.0848	28.4734
ENSMUSG00000028108	Ecm1	244.902	305.074	50.1901	36.6713	60.665	5.01744	0.885559
ENSMUSG00000028109	Hormad1	0	0	0	0	0.0252645	11.3421	14.749
ENSMUSG00000028111	Ctsk	4.466	2.95324	2.07039	10.8548	55.3191	1.58583	0.280334
ENSMUSG00000028114	Mettl14	9.35462	8.21086	15.7791	12.3688	10.8688	12.8112	14.6171
ENSMUSG00000028115	Bnipl	0.194872	0.103334	0.0551506	0.0537532	0.208192	1.01959	1.00442
ENSMUSG00000028116	Myoz2	0.0739296	0.10998	0.0420843	0	0	0	0.0273233
ENSMUSG00000028121	Bcar3	4.78127	4.75719	0.709714	1.07445	0.932147	13.3083	14.4417
ENSMUSG00000028124	Gclm	24.0894	15.5878	34.9985	36.4064	28.5934	33.1185	44.0956
ENSMUSG00000028125	Abca4	0.431658	0.161506	0.12213	0.235739	0.461754	0.245622	0.851782
ENSMUSG00000028126	Pip5k1a	20.6188	18.4421	11.6017	12.4902	9.01785	7.31542	13.3897
ENSMUSG00000028127	Abcd3	22.4256	23.1576	18.8779	17.1574	33.56	21.3026	18.04
ENSMUSG00000028128	F3	78.0646	103.268	9.33997	15.0351	11.3798	3.07704	4.79392
ENSMUSG00000028132	Tmem56	0.0517139	0.0458002	0.0207401	0.0322983	0.0255833	0.0114794	0.133443
ENSMUSG00000028133	Rwdd3	2.34387	2.48209	2.0304	1.28576	2.04915	0.786099	3.07113
ENSMUSG00000028134	Ptbp2	8.40994	7.48957	10.5953	8.68956	7.17324	5.98294	6.53896
ENSMUSG00000028136	Snx27	8.47754	7.32751	10.492	9.0311	7.08575	8.29894	13.5828
ENSMUSG00000028137	Celf3	0	0.00773037	0.00980323	0	0.0100693	0.0183755	0.0118918
ENSMUSG00000028138	Adh5	85.1698	77.9914	143.873	143.919	159.821	254.787	210.207
ENSMUSG00000028139	Riiad1	0.332417	0.345887	0.442055	0.308253	0.895583	0.58272	0.424897
ENSMUSG00000028140	Mrpl9	31.1169	29.104	44.5574	39.0327	44.2168	52.6923	30.4607
ENSMUSG00000028141	Oaz3	0.0328103	0.0806906	0.0341284	0.120358	0.0698789	0.0318519	0
ENSMUSG00000028145	Them4	6.95711	6.24894	4.55359	3.43504	6.40777	4.28585	2.80493
ENSMUSG00000028148	Them5	0	0.0184378	2.19858	1.85645	4.74966	0.34991	2.12975
ENSMUSG00000028149	Rap1gds1	28.5267	26.4188	18.2452	13.676	12.4072	8.81414	5.45533
ENSMUSG00000028150	Rorc	0.061614	0.0578969	0.328606	2.45824	1.1897	0.068882	0.015576
ENSMUSG00000028152	Tspan5	15.8194	16.3565	12.3107	10.9862	9.74504	4.44794	3.53092
ENSMUSG00000028156	Eif4e	28.1361	24.8575	43.4949	41.2258	46.8333	70.6521	42.8262
ENSMUSG00000028158	Mttp	1.02609	1.36974	1.86948	1.33178	1.4249	0.486363	0.365458
ENSMUSG00000028159	Dapp1	9.20984	9.07911	15.3244	11.7111	11.4936	7.91198	6.54023
ENSMUSG00000028161	Ppp3ca	25.1661	24.8629	23.0413	21.3359	22.2849	2.72709	6.29746
ENSMUSG00000028163	Nfkb1	30.747	27.2816	26.4957	25.2234	23.6508	15.9706	19.4652
ENSMUSG00000028164	Manba	12.1357	10.8732	8.57721	12.3437	13.8287	127.682	40.6811
ENSMUSG00000028165	Cisd2	16.7695	13.8431	17.014	15.7182	17.6271	11.8529	7.7436
ENSMUSG00000028167	Bdh2	10.5727	9.7238	5.70009	10.6286	16.1389	5.96082	5.08535
ENSMUSG00000028172	Tacr3	0	0.00553454	0	0	0	0.0131614	0
ENSMUSG00000028173	Wls	221.533	247.042	80.9952	80.8623	66.924	2.75442	2.87077
ENSMUSG00000028174	Rpe65	0	0	0	0.0155606	0	0	0
ENSMUSG00000028175	Depdc1a	2.16085	2.17514	5.25976	3.39675	3.14998	2.60982	2.4925
ENSMUSG00000028176	Lrrc7	0.40384	0.134917	0.451808	0.636698	0.126247	0	0
ENSMUSG00000028177	1810013D15Rik	0.060657	0.049573	0.188888	0.166353	0.513531	0.770151	0.0763271
ENSMUSG00000028179	Cth	22.2192	9.66053	63.4341	54.6675	92.4084	210.368	115.067
ENSMUSG00000028180	Zranb2	36.0828	37.2341	54.3436	50.8771	44.737	50.9835	37.3605
ENSMUSG00000028182	Lrriq3	0.126918	0.200593	0.183157	0.215448	0.21947	0.00953588	0.0123432
ENSMUSG00000028184	Lphn2	31.6124	32.2775	18.4298	21.9924	27.2404	2.68869	1.28651
ENSMUSG00000028185	Dnase2b	0	0	0	0	0	0	0
ENSMUSG00000028186	Uox	0	0	0	0.00867242	0.151451	0.0184256	0
ENSMUSG00000028187	Rpf1	21.1735	17.9795	22.7614	22.3687	33.3452	82.8695	20.2151
ENSMUSG00000028188	Spata1	1.30272	1.56417	0.747009	0.677947	0.712108	0.735665	0.310671
ENSMUSG00000028189	Ctbs	7.00512	7.60574	3.95059	4.53966	3.5373	1.74483	2.15081
ENSMUSG00000028191	Bcl10	32.6452	31.7917	19.9506	21.4865	21.7793	18.9758	11.2908
ENSMUSG00000028194	Ddah1	65.4988	52.1794	36.6144	40.9675	46.3106	17.5046	15.4463
ENSMUSG00000028195	Cyr61	224.169	477.991	76.3404	145.559	109.09	6.74534	5.09329
ENSMUSG00000028197	Col24a1	0.00693408	0.158994	0.454218	0.803382	1.03402	0.0441485	0
ENSMUSG00000028199	Cryz	22.5646	24.2403	33.044	24.3619	17.9888	12.0236	13.5338
ENSMUSG00000028207	Asph	39.9282	43.5146	38.4525	20.9604	16.9924	4.9399	11.325
ENSMUSG00000028211	Trp53inp1	19.8457	18.4022	35.6711	47.7534	38.2482	12.5988	41.5213
ENSMUSG00000028212	Ccne2	3.63882	4.90655	8.00456	3.17225	3.6797	7.09501	11.6783
ENSMUSG00000028214	Gem	3.64681	7.00457	2.8191	4.04726	2.66439	0.15555	0.0839276
ENSMUSG00000028217	Cdh17	2.00303	3.04252	2.3831	1.39004	1.47224	0.0215528	0
ENSMUSG00000028218	Fam92a	58.3258	58.9382	53.2327	46.8199	53.3268	28.8248	23.6252
ENSMUSG00000028221	Tmem55a	34.0913	36.7539	52.9185	50.8987	53.5763	11.1208	11.7656
ENSMUSG00000028222	Calb1	0	0	0	0.00549174	0	0.0407954	0.0075504
ENSMUSG00000028223	Decr1	24.0742	26.5718	24.3159	23.9419	30.704	10.8052	8.65842
ENSMUSG00000028224	Nbn	11.9025	12.1228	11.5183	10.2983	12.0763	12.9802	11.4395
ENSMUSG00000028226	Mmp16	19.1667	17.4562	8.69907	5.71134	6.63859	0.0787693	0.138454
ENSMUSG00000028228	Cpne3	14.6766	12.7949	17.5799	14.6128	12.5587	3.44986	9.07632
ENSMUSG00000028229	Rmdn1	5.2693	6.1508	4.25524	5.35902	6.22314	1.63657	3.13504
ENSMUSG00000028232	Tmem68	6.41852	6.53014	5.35358	4.90976	4.94271	5.59901	5.93208
ENSMUSG00000028233	Tgs1	8.67212	8.09157	9.38776	7.60017	6.15622	8.76289	12.6347
ENSMUSG00000028234	Rps20	698.057	702.898	628.601	650.717	1175.49	1250.59	596.488
ENSMUSG00000028236	Sdr16c5	0	0	0	0	0	0	0
ENSMUSG00000028238	Atp6v0d2	0.490631	0.336008	0	0	0.0437628	0	0
ENSMUSG00000028240	Cyp7a1	0	0	0	0	0	0	0
ENSMUSG00000028243	Ubxn2b	2.18163	2.31954	2.71127	1.8974	1.58575	2.31888	3.7427
ENSMUSG00000028244	1700025O08Rik	0	0	0	0	0	0	0
ENSMUSG00000028245	Nsmaf	19.7511	19.5149	32.0867	24.6376	31.4613	9.04871	6.36176
ENSMUSG00000028246	Faxc	5.68407	4.89674	4.23387	2.44712	0.872865	0.313594	0.567542
ENSMUSG00000028247	Coq3	8.83965	6.98586	8.18753	7.1464	7.36649	9.95621	15.5482
ENSMUSG00000028248	Sfrs18	27.4776	32.056	57.7804	45.5981	46.9664	45.7066	65.419
ENSMUSG00000028249	Sdcbp	151.499	147.552	66.2168	60.2156	53.1812	18.471	29.1551
ENSMUSG00000028251	Tstd3	13.9873	13.3761	8.79659	9.2987	9.84899	13.9659	17.522
ENSMUSG00000028252	Ccnc	14.9742	13.4604	12.1787	10.3072	12.3127	22.9484	25.04
ENSMUSG00000028255	Clca3	0	0	0	0	0	0.0171064	0.0110693
ENSMUSG00000028256	Odf2l	7.0219	5.592	7.6034	7.12964	5.22909	4.15711	4.53812
ENSMUSG00000028259	Fhl5	0	0.0426042	0	0.0238295	0	0	0
ENSMUSG00000028261	Ndufaf4	8.84023	7.68473	17.0455	16.5006	21.677	24.5067	16.2455
ENSMUSG00000028262	Clca2	0.0283367	0.328293	0.143593	0.0457798	0.0148781	0.0407304	0.0667001
ENSMUSG00000028264	Spaca1	0.41764	0.534871	0.566338	0.470701	1.47444	0.173785	0.0463504
ENSMUSG00000028266	Lmo4	50.6198	57.0092	70.1554	89.7655	117.414	15.5544	4.66625
ENSMUSG00000028268	Gbp3	1.1304	1.22433	1.79424	1.13017	1.50725	0.0384647	0.0124434
ENSMUSG00000028269	Gbp2b	0	0	0	0	0	0	0.0346117
ENSMUSG00000028270	Gbp2	9.2691	13.1382	5.9704	3.41656	4.5131	0.372975	0.130493
ENSMUSG00000028271	Gtf2b	32.2782	34.4117	32.5728	30.1443	33.9505	35.6548	16.3188
ENSMUSG00000028273	Pdlim5	69.0326	70.1946	12.0265	10.5961	7.86764	6.12053	6.68282
ENSMUSG00000028274	Rngtt	6.693	6.84951	7.01471	6.39924	5.73467	8.37131	14.3064
ENSMUSG00000028277	Ube2j1	49.2787	42.9515	24.5777	21.3733	17.2896	10.2458	9.51132
ENSMUSG00000028278	Rragd	1.47497	1.03917	0.39129	1.58603	1.1687	4.35486	3.6269
ENSMUSG00000028280	Gabrr1	0.0116386	0	0	0	0	0.193269	0.117759
ENSMUSG00000028282	Casp8ap2	3.30473	3.09913	5.14204	3.12085	3.53099	8.59107	11.9553
ENSMUSG00000028284	Map3k7	16.0153	14.5669	12.7559	11.1365	10.5953	11.3183	18.4475
ENSMUSG00000028287	1700009N14Rik	0.379447	0.366376	0	0	0	0	0
ENSMUSG00000028289	Epha7	4.00369	3.59849	6.18145	2.92633	2.09918	0.297265	1.03636
ENSMUSG00000028291	Akirin2	53.8959	44.9369	35.0795	41.099	50.7561	71.7754	42.0814
ENSMUSG00000028292	Rars2	15.5005	15.3299	26.8476	25.741	26.0173	41.4914	25.859
ENSMUSG00000028293	Slc35a1	22.8605	22.0622	20.6796	21.806	24.4762	20.7026	17.5659
ENSMUSG00000028294	1700003M02Rik	0	0.0507397	0.116476	0.150231	0.385116	1.11022	1.22287
ENSMUSG00000028295	Smim8	24.2806	24.5995	20.2061	23.0992	35.446	26.2791	23.4521
ENSMUSG00000028298	Cga	0	0	0	0	0	0.0785084	6.78263e-06
ENSMUSG00000028300	3110043O21Rik	8.25854	8.0983	4.77449	3.9727	3.90044	3.93791	5.17276
ENSMUSG00000028307	Aldob	0.0131265	0	0.013677	0	0	0	0
ENSMUSG00000028309	Rnf20	26.439	25.5917	21.9383	18.6029	12.8768	10.5851	15.0679
ENSMUSG00000028310	Ppp3r2	0	0	0	0	0	0	0
ENSMUSG00000028312	Smc2	8.36368	7.90178	13.0938	7.53764	6.18278	16.0471	33.5175
ENSMUSG00000028314	4930547C10Rik	0	0	0.010093	0.00890464	0	0	0
ENSMUSG00000028318	Polr1e	14.7584	12.133	26.2148	27.2046	37.8008	54.3101	22.2218
ENSMUSG00000028322	Exosc3	20.8717	18.7844	25.4044	26.9675	33.4784	65.5539	35.7467
ENSMUSG00000028327	1300002K09Rik	0.00703799	0	0	0.00647807	0.0150816	0.0838037	0.0354141
ENSMUSG00000028328	Tmod1	0.238172	0.473111	0.0926274	3.30E-09	6.19E-06	0.305487	1.4804e-72
ENSMUSG00000028329	Xpa	19.3363	22.9357	15.94	16.1321	25.5907	8.1569	3.9577
ENSMUSG00000028330	Ncbp1	30.0284	25.002	34.9819	34.146	40.991	66.239	34.0976
ENSMUSG00000028331	5830415F09Rik	2.46369	2.94027	4.02411	3.44602	4.19288	13.1522	9.05637
ENSMUSG00000028332	Hemgn	0	0	0	0	0.0120433	0	0
ENSMUSG00000028333	Anp32b	165.196	141.87	262.43	231.457	333.121	650.703	206.317
ENSMUSG00000028334	Nans	49.3949	47.7806	29.0778	32.6513	33.6482	57.7115	68.3027
ENSMUSG00000028337	Coro2a	0.0197215	0.0100789	0.0205984	0.0225633	0.0131329	0.34197	0.755854
ENSMUSG00000028339	Col15a1	0.733844	1.69986	46.0597	51.1152	52.3396	0.219595	0.0744226
ENSMUSG00000028341	Nr4a3	0.34316	0.219247	0.0205928	0.0726814	0.0740785	0.00965755	0.0124902
ENSMUSG00000028343	Erp44	58.0703	51.9714	34.2942	42.5589	66.6816	38.8274	23.1032
ENSMUSG00000028344	Invs	6.34279	6.775	4.71363	4.17714	3.0889	0.781403	1.01105
ENSMUSG00000028345	Tex10	20.8941	18.5644	19.1136	15.376	19.2656	52.2971	41.5911
ENSMUSG00000028347	Tmeff1	52.7738	51.1817	19.7655	19.9215	17.9857	39.8049	63.8787
ENSMUSG00000028348	Murc	8.9962	10.2704	1.91629	1.86778	1.66467	1.16729	0.74774
ENSMUSG00000028351	Brinp1	0.658422	0.815886	0.25709	0.0804859	0.0596401	0.124393	0.158987
ENSMUSG00000028354	Fmn2	0.00772458	0.0127053	0.0483301	0.113721	0.207002	0.740567	3.18633
ENSMUSG00000028356	Ambp	0	0	0	0	0	0.021531	0
ENSMUSG00000028357	Kif12	0	0	0	0	0	0.0522397	0
ENSMUSG00000028358	Zfp618	2.34382	2.31401	7.11064	6.18804	1.75786	0.114096	0.176396
ENSMUSG00000028359	Orm3	0.0404467	0	0	0	0	0	0
ENSMUSG00000028360	Slc44a5	0	0.0202541	0.0351686	0.058404	0.0619724	0.00602102	0.0155777
ENSMUSG00000028362	Tnfsf8	0.0133044	0.0164072	0.0138702	0.128497	0.0926389	0	0
ENSMUSG00000028364	Tnc	51.0755	54.5333	15.672	18.4882	11.3105	0.725892	0.665866
ENSMUSG00000028367	Txn1	305.248	250.394	222.998	231.348	288.759	463.511	289.702
ENSMUSG00000028369	Svep1	19.0288	19.1461	2.68473	4.64699	3.93467	0.0516056	0.021347
ENSMUSG00000028370	Pappa	11.8817	10.1989	0.266987	0.368757	0.338961	0.0217868	0.0366131
ENSMUSG00000028373	Astn2	0.0590565	0.117801	0.0315936	0.065061	0.017258	0.0209997	0.0611141
ENSMUSG00000028378	Ptgr1	26.0291	19.9311	16.1843	15.3853	20.9509	16.1194	13.3145
ENSMUSG00000028381	Ugcg	21.5162	17.1856	17.9575	20.0181	20.6834	8.16282	9.8982
ENSMUSG00000028382	Ptbp3	14.8342	13.1622	9.35167	6.76035	7.12346	7.86505	18.9112
ENSMUSG00000028383	Hsdl2	10.2516	9.59638	18.4916	30.0388	23.5099	4.18045	5.86903
ENSMUSG00000028385	Snx30	5.47798	4.18626	4.66107	4.04334	3.40645	2.35075	3.73269
ENSMUSG00000028386	Slc46a2	0	0	0	0	0	0	0
ENSMUSG00000028389	Zfp37	3.94908	5.04917	3.37805	2.69021	2.15201	2.19145	3.70786
ENSMUSG00000028391	Wdr31	1.11969	1.43993	1.66135	1.43796	1.35264	7.94998	12.3321
ENSMUSG00000028392	Bspry	0.0458291	0.0897068	0.134462	0.267636	1.56074	4.7557	4.33817
ENSMUSG00000028393	Alad	11.9076	12.0852	19.4667	20.9915	18.4628	17.0174	28.8446
ENSMUSG00000028394	Pole3	24.7676	24.8821	39.3128	35.2489	44.4126	41.5065	26.1262
ENSMUSG00000028396	2310002L09Rik	0	0	0	0	0	0	0
ENSMUSG00000028397	Kdm4c	8.92267	9.65535	10.0665	7.39931	5.9464	14.0174	15.4255
ENSMUSG00000028398	Tmem261	24.9582	23.9022	31.6682	34.0394	47.2469	50.5246	52.6266
ENSMUSG00000028399	Ptprd	0.948892	1.25178	1.29374	1.35252	1.98532	0.0806974	0.320252
ENSMUSG00000028402	Mpdz	20.2341	16.9533	12.6923	9.53354	6.03059	0.891063	1.2677
ENSMUSG00000028403	Zdhhc21	2.38883	2.08016	3.23259	3.19205	2.42486	1.80698	3.14475
ENSMUSG00000028405	Aco1	25.0765	21.8933	23.5775	22.164	18.6916	16.3282	20.0407
ENSMUSG00000028407	2010003O02Rik	1.85647	2.54557	2.9811	2.68815	3.7505	2.32588	1.57728
ENSMUSG00000028409	Smu1	50.0582	44.3528	50.0726	49.4355	57.5145	117.111	73.2553
ENSMUSG00000028410	Dnaja1	27.0631	25.209	21.4226	21.9364	28.2916	47.7232	26.8947
ENSMUSG00000028411	Aptx	13.7288	13.8276	11.4369	9.78286	11.3964	10.8282	7.14263
ENSMUSG00000028412	Slc44a1	20.4632	24.6457	21.1686	25.7253	26.4194	20.277	34.4165
ENSMUSG00000028413	B4galt1	35.4731	34.1935	21.6938	26.9678	26.1723	8.20628	10.1304
ENSMUSG00000028414	Fktn	4.73225	4.70996	4.52202	3.21739	2.32825	2.6091	4.9116
ENSMUSG00000028415	Spink4	0	0	0	0	0	0	0
ENSMUSG00000028416	Bag1	123.66	107.224	88.9079	88.8784	129.582	163.686	100.571
ENSMUSG00000028417	Tal2	0.0172835	0.0142064	0.0360308	0.0238414	0.0277595	0.10132	0.0764879
ENSMUSG00000028419	Chmp5	81.7344	80.324	48.1636	47.2559	52.6198	58.1978	59.4133
ENSMUSG00000028420	Tmem38b	4.595	5.36576	4.53007	5.42697	5.06743	11.2119	14.8784
ENSMUSG00000028423	Nfx1	35.1532	30.5312	37.0299	33.4031	31.7707	62.2133	34.4144
ENSMUSG00000028426	Rad23b	65.2085	56.2338	67.4589	54.2133	52.3215	101.173	157.781
ENSMUSG00000028427	Aqp7	0.0905742	0.0200652	0	0	0.0130634	0.0476757	0.0154336
ENSMUSG00000028430	Nol6	8.02148	7.19389	16.4159	12.9008	12.1276	25.6486	32.2095
ENSMUSG00000028431	Ikbkap	24.3591	20.3829	32.4759	35.8571	44.9241	88.8762	28.8935
ENSMUSG00000028433	Ubap2	17.2145	15.9586	26.4261	18.953	12.5831	20.1436	35.9904
ENSMUSG00000028434	Epb4.1l4b	2.29384	2.56529	1.12323	1.84616	2.84117	4.41982	6.81178
ENSMUSG00000028435	Aqp3	0.42768	0.65809	0.879259	2.29364	4.58276	34.7687	47.6008
ENSMUSG00000028436	Dcaf12	23.2628	21.9235	18.9656	18.2716	18.1313	21.1279	21.3325
ENSMUSG00000028437	Ubap1	23.9864	19.6567	20.0707	15.8403	19.3909	21.4371	20.501
ENSMUSG00000028438	Kif24	0.602278	0.557762	1.23821	0.663927	1.25887	2.12251	6.91394
ENSMUSG00000028439	Fam219a	4.39655	4.25644	2.86958	2.93601	2.12726	0.703598	0.988349
ENSMUSG00000028441	1110017D15Rik	0.0778394	0.0635011	0.0417629	0	0.0820694	0	0
ENSMUSG00000028443	Nudt2	23.6062	22.8941	21.4322	22.5009	31.4953	34.9054	29.0207
ENSMUSG00000028444	Cntfr	0.0137979	0.0113348	0.0475914	0.0253661	0.162363	5.63001	1.48406
ENSMUSG00000028445	Enho	0.220958	0.199484	1.08122	1.72452	1.74543	1.31219	3.7251
ENSMUSG00000028447	Dctn3	30.378	34.2239	28.1312	25.238	29.5952	33.8102	55.0887
ENSMUSG00000028451	1700022I11Rik	0.00680413	0.0359183	0.0891781	7.73E-08	7.84E-08	0.153766	0.0534777
ENSMUSG00000028452	Vcp	66.948	57.0638	62.3644	64.7149	75.3617	70.3809	38.8732
ENSMUSG00000028453	Fancg	3.60157	4.25831	8.32666	8.46933	5.47448	6.89724	11.225
ENSMUSG00000028454	Pigo	4.83046	4.32447	8.53475	8.71653	8.5554	13.4954	13.2252
ENSMUSG00000028455	Stoml2	75.9943	74.8472	107.105	99.7085	103.215	194.875	182.064
ENSMUSG00000028456	Unc13b	0.355069	0.600463	0.847851	0.633416	0.562708	2.15635	10.0615
ENSMUSG00000028457	Atp8b5	0.436984	0.102486	0.118421	0.218664	0.0741386	0.140814	0.169408
ENSMUSG00000028458	Tesk1	11.0112	9.26419	8.02053	10.4453	5.78811	1.73478	2.92984
ENSMUSG00000028459	Cd72	0.171599	0.371001	0.205465	0.335399	0.707454	0.12565	0.0636189
ENSMUSG00000028460	Sit1	0	0	0	0	0	0	0.0472826
ENSMUSG00000028461	Ccdc107	33.0666	29.7918	25.4608	28.7017	41.8943	23.979	32.7757
ENSMUSG00000028463	Car9	2.65242	14.6187	15.1172	0.348889	0.350752	0.62593	0.21486
ENSMUSG00000028464	Tpm2	402.583	590.595	78.0165	100.653	57.6495	12.8705	7.53562
