Gene ID	Symbol	MEF	Day1	Day2	Day3	Day4	Day5	Day6	Day7	Day8	IPS
ENSMUSG00000024691	Fam111a	16.5866	41.8574	29.5928	22.3985	16.5076	29.8305	27.3405	25.5221	25.0209	10.69
ENSMUSG00000024694	Keg1	0.0590379	0	0	0	0.0291071	0.0154415	0.216849	0.124978	0.419876	0
ENSMUSG00000024695	Zfp91	33.3631	34.1037	21.7607	23.6989	36.3328	22.3437	21.7847	27.4036	28.1206	19.358
ENSMUSG00000024696	Lpxn	2.23947	1.72294	0.420214	0.379323	0.378639	0.233238	0	0.18549	0.0846726	0.325592
ENSMUSG00000024697	Gna14	0.348955	5.20587	21.3464	15.3037	2.84012	5.34627	3.64856	0.681907	0.97646	0.083969
ENSMUSG00000024712	Rfk	15.6347	20.5359	15.0439	16.5226	17.3738	12.7677	9.83	12.3689	9.37826	9.56664
ENSMUSG00000024713	Pcsk5	2.54072	3.26589	2.70629	1.41867	0.241911	0.135288	0.0785495	0.07808	0.113634	0.0931641
ENSMUSG00000024725	Ostf1	55.7	54.683	50.1351	52.3739	53.0251	42.6009	36.12	65.3624	67.5965	55.4719
ENSMUSG00000024726	2410127L17Rik	14.2271	62.5228	76.9424	103.034	73.3581	60.5915	47.7153	42.2418	58.7508	48.326
ENSMUSG00000024727	Trpm6	0.177546	0.494311	0.405646	0.137122	0.126385	0.119658	0.126	0.39106	0.218106	0.0926073
ENSMUSG00000024728	1700025F22Rik	0	0.0903119	0	0.0951081	0	0	0	0	0	0
ENSMUSG00000024729	1700017D01Rik	0	0	0	0	0	0.0424199	0	0.0542284	0	0
ENSMUSG00000024730	Ms4a8a	0.377564	0	0	0	0	0.0949937	0	0	0	0
ENSMUSG00000024731	Ms4a10	0.451021	0.397267	0.917935	1.73531	0.309374	0.515361	0.189028	0.0660937	0.049878	0.314933
ENSMUSG00000024732	Ccdc86	8.03326	19.9551	7.56674	6.98304	15.2102	7.88591	8.015	9.75848	6.6549	8.41887
ENSMUSG00000024734	Zp1	0	0.021032	0	0.128762	0	0.245669	0	0.0311972	0	0.13418
ENSMUSG00000024735	Prpf19	14.4418	27.7782	22.821	19.8347	24.1114	21.9527	18.2503	18.1867	17.1166	19.8765
ENSMUSG00000024736	Tmem132a	9.15994	8.84707	12.2922	11.5122	5.82599	5.2229	1.85929	1.72686	1.61657	1.34844
ENSMUSG00000024737	Slc15a3	5.31389	3.17125	2.12865	0.253177	0.0302064	0.343654	0.0733073	0.0261475	0.039201	0.0196724
ENSMUSG00000024738	Pga5	0	0.450394	2.0214	3.46061	4.16943	3.36555	0.828313	1.11754	2.138	0.356223
ENSMUSG00000024740	Ddb1	233.175	189.828	224.016	211.015	176.798	189.773	217.328	227.69	220.303	192.447
ENSMUSG00000024742	Fen1	9.70363	28.656	14.0707	16.7194	33.8538	28.1894	27.8866	31.4338	24.8742	34.5492
ENSMUSG00000024743	Syt7	0.243563	0.745019	0.790698	1.00778	1.4932	2.18594	0.981957	0.757257	0.885678	0.817426
ENSMUSG00000024747	Aldh1a7	0.913139	0.225635	0.243047	0.428255	1.97703	0.972443	0.62267	0.551003	0.123779	0.204363
ENSMUSG00000024749	Tmc1	0.0645662	0.126416	0.113312	0.22669	0.209899	0.177412	0.0873974	0.225696	0.264427	0.134265
ENSMUSG00000024750	Zfand5	30.9501	40.2747	25.825	33.6183	35.0984	20.0196	29.3095	33.0135	31.5043	18.8872
ENSMUSG00000024754	Tmem2	8.26953	4.47802	4.91689	3.76637	3.86046	8.70008	11.5228	9.79816	9.42307	8.69007
ENSMUSG00000024757	Slc22a19	0.0308917	0.0279351	0.0774106	0.0565099	0.0911413	0.181989	0.0702936	0.0660351	0.204804	0.132157
ENSMUSG00000024758	Rtn3	81.6191	89.1347	91.7911	90.245	74.469	69.4634	52.4742	60.9348	51.969	57.1585
ENSMUSG00000024759	Atl3	33.3076	14.7582	15.162	7.99804	3.23227	5.41504	6.32468	11.7231	15.0644	13.8993
ENSMUSG00000024761	Gm16437	5.42751	5.60308	4.26902	3.44029	7.30534	7.81326	9.69873	9.15567	8.25912	7.35171
ENSMUSG00000024764	Naa40	8.85578	13.4871	12.6092	14.4692	20.6513	19.5917	14.2272	19.7718	20.9622	24.1484
ENSMUSG00000024766	Lipo1	9.1421	5.65197	1.77047	1.30414	1.48497	0.859359	0.998073	3.24652	2.32332	1.64756
ENSMUSG00000024767	Otub1	57.9884	47.2325	47.1739	46.281	53.6912	40.8137	38.4033	40.8425	34.1797	47.3347
ENSMUSG00000024768	Lipf	0	0.0301441	0	0	0	0	0	0	0	0
ENSMUSG00000024769	Cdc42bpg	7.94583	4.96876	16.7062	23.4891	10.6301	18.7484	14.6215	12.4332	16.9644	10.5243
ENSMUSG00000024770	Lipn	0	0.0383636	0	0	0	0	0	0	0	0
ENSMUSG00000024771	Lipk	0	0	0.0180756	0	0.0212904	0.0426449	0	0	0	0
ENSMUSG00000024772	Ehd1	90.0363	53.3719	72.8764	69.5622	64.024	59.549	69.0752	63.5849	57.4476	82.0582
ENSMUSG00000024773	Atg2a	8.31632	14.9772	12.0089	11.6818	13.6305	14.7647	12.2492	12.7085	11.101	13.7404
ENSMUSG00000024774	Ankrd22	0.042411	0.0443959	0.0835317	0.0281513	0.0983461	0.0777509	0.047538	0.465378	0.25083	0.0633533
ENSMUSG00000024776	Stambpl1	11.6086	17.9277	19.993	14.7446	4.70041	7.0727	2.99399	1.0345	1.09456	2.18382
ENSMUSG00000024777	Ppp2r5b	16.7271	10.9428	8.78394	7.0442	5.99981	7.26312	5.45316	4.9951	4.90962	5.93186
ENSMUSG00000024778	Fas	9.16615	12.3422	17.0477	14.6896	2.91005	1.1966	0.543156	0.296488	0.618547	0.143859
ENSMUSG00000024780	Cdc37l1	12.2528	15.0553	11.4993	12.8997	13.1667	10.2495	10.2846	13.4968	20.9964	29.0325
ENSMUSG00000024781	Lipa	17.6139	6.48898	9.00733	2.61889	0.932466	0.65758	0.327512	0.60232	0.782869	0.915744
ENSMUSG00000024782	Ak3	32.0746	58.7688	74.5981	52.4097	23.9928	17.8872	8.68298	8.97277	8.31216	5.37947
ENSMUSG00000024784	Gpha2	1.06758	0.330595	0.483701	0.310577	0.762408	1.04475	1.1973	0.371081	0.208236	0.294023
ENSMUSG00000024785	Rcl1	13.5705	50.7138	49.0829	38.1629	35.8101	42.8755	34.6749	37.7117	32.3362	40.2648
ENSMUSG00000024786	1700123I01Rik	0.12919	0	0.0266795	0.0883102	0.040678	0.0406865	0.114155	0.160287	1.08414	1.25802
ENSMUSG00000024787	Snx15	8.12867	3.05518	4.60923	2.74078	4.40877	5.56249	4.33442	6.2916	4.7459	7.9175
ENSMUSG00000024789	Jak2	11.3618	8.08856	8.92632	5.99545	2.79099	1.40748	1.18637	2.45561	1.81501	1.32208
ENSMUSG00000024790	Sac3d1	5.80687	8.2892	5.10222	5.07273	8.29657	6.45215	4.81232	4.99374	7.15799	5.85722
ENSMUSG00000024791	Cdca5	2.80293	12.7154	10.4746	11.8927	21.4124	18.9963	18.4439	23.1745	21.7088	19.7262
ENSMUSG00000024792	Zfpl1	17.8153	12.3748	12.2335	12.0471	14.993	12.7345	13.4531	16.7858	16.4092	17.1112
ENSMUSG00000024793	Tnfrsf25	0.318958	0.0908371	0	0.211408	1.16736	0.915542	2.4295	0.194696	1.07311	0.524069
ENSMUSG00000024795	Kif20b	8.59491	32.3962	27.7726	32.4542	25.9467	45.2399	50.7783	35.1098	50.4651	51.1731
ENSMUSG00000024797	Vps51	10.6789	13.3476	13.025	11.6804	11.9058	11.545	9.79587	16.5824	14.2048	10.0572
ENSMUSG00000024798	Htr7	0.0944776	0.0131354	0.013001	0	0	0	0	0	0.0295483	0.0619898
ENSMUSG00000024799	Tm7sf2	4.318	1.12891	2.26829	4.13255	4.42158	4.4464	3.12349	3.64628	5.16592	10.7617
ENSMUSG00000024800	Rpp30	9.1666	27.0858	18.3401	25.9618	35.3243	25.546	16.1692	18.1407	21.8273	17.9693
ENSMUSG00000024803	Ankrd1	86.2121	7.07693	6.04803	0.925629	0.550262	0.0550862	0	0.175138	0	0.0279567
ENSMUSG00000024805	Pcgf5	7.22107	17.9574	12.3724	13.2998	16.6366	10.8205	8.19925	12.8542	8.11814	7.76952
ENSMUSG00000024806	Mlana	0.29607	0.158022	0.234876	0.502617	0.370162	0.461212	0.519114	0.480066	2.67696	1.60642
ENSMUSG00000024807	Syvn1	10.6754	6.19431	6.06871	6.62441	9.77905	5.49332	4.46954	5.39107	5.58127	6.83144
ENSMUSG00000024810	Il33	3.14731	1.25964	1.13766	0.89051	1.02142	0.38473	0.433135	0.425761	0.527865	0.0566566
ENSMUSG00000024811	Tnks2	99.1024	211.944	169.913	180.025	237.053	216.98	172.959	142.288	186.569	174.406
ENSMUSG00000024812	Tjp2	5.09031	9.06242	14.0457	16.0545	16.605	21.8778	29.8043	45.4835	35.7492	48.574
ENSMUSG00000024815	Trpd52l3	0	0	0.0181533	0	0	0.0214141	0	0.1087	0.0621977	0
ENSMUSG00000024816	Frmd8	12.9657	9.87346	10.8043	10.6418	6.81269	13.0337	8.88774	11.6152	10.1812	6.918
ENSMUSG00000024817	Uhrf2	22.7726	35.3338	38.5986	31.7898	19.2466	22.2097	17.6676	23.6201	19.8143	9.72612
ENSMUSG00000024818	Slc25a45	2.12828	1.88727	1.13627	0.613286	0.181824	0.265723	1.01364	0.753804	0.301148	0.398986
ENSMUSG00000024824	Rad9a	8.32354	10.3009	9.81781	8.98592	9.40857	13.9291	8.35735	11.5143	13.214	12.0325
ENSMUSG00000024826	Dpf2	41.1398	38.416	44.2475	39.3383	61.7106	49.0007	43.3614	55.1378	64.748	74.2902
ENSMUSG00000024827	Gldc	0.283721	1.29539	2.41689	7.11458	13.7821	24.5227	34.4545	40.8561	23.9728	20.2543
ENSMUSG00000024829	Mrpl21	44.0122	93.3953	77.7456	80.3513	96.9626	92.4279	82.5197	73.0822	66.2938	97.3951
ENSMUSG00000024830	Rps6kb2	14.4692	9.90082	13.1976	15.8966	20.1148	39.2031	23.3944	20.3194	16.3477	13.8095
ENSMUSG00000024831	Ighmbp2	1.8884	3.25369	3.58261	3.31011	2.87135	5.11417	2.72139	3.80236	3.09368	2.71273
ENSMUSG00000024833	Pola2	9.35184	42.4878	30.7888	25.4052	38.0587	40.3838	24.0151	24.2466	25.892	39.654
ENSMUSG00000024835	Coro1b	80.7983	41.0036	45.3865	38.5417	46.7735	46.5539	54.3397	72.1158	58.7258	42.8001
ENSMUSG00000024837	Dmrt1	0	0	0.0382917	0	0.101614	0.0407222	0.665521	4.15717	5.3751	3.24036
ENSMUSG00000024841	Eif1ad	12.0852	33.465	20.0173	19.7067	32.1937	33.3619	29.2491	29.6011	22.7526	32.44
ENSMUSG00000024842	Cabp4	0.123622	0.311622	0.264435	0.545007	1.02159	1.05687	1.76299	1.28114	1.22433	1.74277
ENSMUSG00000024843	Chka	17.4114	7.48004	10.2127	8.17043	4.15531	8.81613	12.5519	30.658	69.4191	34.7235
ENSMUSG00000024844	Banf1	111.26	230.827	298.128	282.465	312.464	335.999	263.974	238.602	183.1	249.561
ENSMUSG00000024845	Tmem134	17.8381	17.1596	27.8025	25.4086	15.3672	16.4815	16.3907	19.1253	20.0814	13.1186
ENSMUSG00000024846	Cst6	0.130341	0.0673224	0.0901866	0.0970643	0.0692202	0.0818118	0.0886222	0.127141	0.195276	0.0724358
ENSMUSG00000024847	Aip	17.9074	12.0067	13.1911	15.8435	14.9799	14.6155	12.3776	7.42598	7.79691	12.2757
ENSMUSG00000024851	Pitpnm1	5.2071	4.20974	9.14086	7.07608	1.90311	3.97755	1.86446	2.11447	2.938	0.642996
ENSMUSG00000024853	Sf3b2	49.144	85.557	104.802	104.845	107.756	119.845	118.314	95.8135	102.239	91.788
ENSMUSG00000024854	Pold4	29.6196	7.60092	20.9595	15.5063	3.88978	6.84421	9.39415	6.03899	6.56737	7.98234
ENSMUSG00000024855	Pacs1	8.73838	49.1903	48.7167	45.191	23.6248	21.2849	11.6952	10.2136	6.54107	3.86861
ENSMUSG00000024856	Cdk2ap2	7.67161	5.19745	7.14503	6.96535	11.0708	10.9757	8.9223	9.64526	12.2929	11.3244
ENSMUSG00000024857	Cabp2	0	0	0.152177	0.075724	0	0.40902	0	0	0.0673599	0
ENSMUSG00000024858	Adrbk1	19.9428	20.7239	22.1179	19.127	13.167	17.3265	12.5281	12.9382	12.5595	13.2727
ENSMUSG00000024862	Klc2	13.3228	7.31337	11.4664	7.77077	5.35441	10.1442	10.7027	10.4397	9.64348	10.7339
ENSMUSG00000024863	Mbl2	0.0739312	0	0.157785	0.101	0	0	0.170129	0.654991	0.270107	0.18935
ENSMUSG00000024866	Acy3	2.3378	0.757969	1.36179	1.63522	0.786073	1.86831	1.18995	1.50337	1.90379	1.93107
ENSMUSG00000024867	Pip5k1b	0.568919	1.7934	1.60076	1.47854	1.14484	0.65551	0.594828	1.40216	1.45161	4.17618
ENSMUSG00000024868	Dkk1	0.479967	0.0928448	0.177998	0.522268	0.661821	0.539347	0.570702	2.29144	0.448987	0.529117
ENSMUSG00000024869	Nudt8	3.64999	7.29835	8.82323	6.88312	4.17486	4.70617	3.33912	2.94895	2.3072	2.25143
ENSMUSG00000024870	Rab1b	53.0339	38.3364	35.3066	34.8802	39.2358	34.7922	36.9261	38.2534	29.4773	35.1214
ENSMUSG00000024871	Doc2g	0.813729	1.04265	2.9571	2.35149	0.460948	1.22429	0.407074	0.813674	1.52494	0.475979
ENSMUSG00000024873	Cnih2	1.52078	0.453856	0.172832	0.176946	1.01884	0.366857	0.222943	0.7291	0.986388	0.787585
ENSMUSG00000024875	Yif1a	17.7946	9.48765	10.7945	10.1136	8.26087	8.2999	7.20402	7.83694	8.89891	7.62499
ENSMUSG00000024878	Cbwd1	8.32437	15.6635	13.7796	14.9539	19.9093	23.599	22.1558	18.9168	20.0242	20.0667
ENSMUSG00000024883	Rin1	11.4779	8.41101	7.74375	5.27192	5.69805	3.59874	1.95087	1.95762	1.43736	2.14488
ENSMUSG00000024885	Aldh3b1	1.81367	0.541372	0.472352	0.097879	0.188972	0.1462	0.291594	0.45673	0.493307	0.370897
ENSMUSG00000024887	Asah2	3.96876	2.02801	2.70104	2.12014	0.236258	0.320659	0.141511	0.124706	0.248397	0.109885
ENSMUSG00000024889	Rce1	4.48051	5.8383	5.98324	6.76218	5.88799	6.50835	6.2229	5.02146	8.88667	6.36877
ENSMUSG00000024891	Slc29a2	0.682922	4.65462	4.24886	3.01669	2.53077	4.49375	2.52606	2.36211	1.9523	2.47261
ENSMUSG00000024892	Pcx	1.8699	1.1873	3.27285	3.31648	0.97054	1.27451	1.56452	1.62578	3.35588	4.95883
ENSMUSG00000024896	Minpp1	17.3214	25.1132	18.4926	18.3183	17.7471	14.1824	10.655	12.4769	12.3205	14.4035
ENSMUSG00000024897	Apba1	1.03475	0.91111	2.13491	1.93036	0.234742	0.155922	0.0876087	0.136576	0.214277	0.286488
ENSMUSG00000024899	Papss2	11.1669	1.66316	1.79241	0.615014	0.534532	0.451815	0.373112	0.488481	0.606568	0.541035
ENSMUSG00000024900	Cpt1a	13.8425	8.69955	10.9466	3.30026	8.96384	10.1793	12.9453	21.0415	28.3285	28.8286
ENSMUSG00000024901	Peli3	0.693328	0.146311	0.700124	1.14607	0.0470973	0.604577	2.85951	1.65384	2.22906	1.20342
ENSMUSG00000024902	Mrpl11	5.38461	10.0117	7.01353	7.78248	11.9176	9.4474	8.24689	8.267	10.0857	11.7907
ENSMUSG00000024903	Lao1	0	0	0.0171846	0	0	0.0405437	0	0	0	0
ENSMUSG00000024905	Mtl5	0.201689	0.166043	0.144641	0.0616528	0.15229	0.0284323	0.0514887	0.210269	0.361012	0.267907
ENSMUSG00000024906	Mus81	6.31096	2.67214	2.99195	2.46221	3.19169	3.10678	3.2141	3.33469	4.27808	3.68991
ENSMUSG00000024907	Gal	0.124753	0.133567	0	0	0.0781468	0	0	0.302797	0.150874	0
ENSMUSG00000024908	Ppp6r3	20.5992	26.9591	32.3915	38.0855	31.9555	40.6083	43.6822	42.436	57.478	43.0864
ENSMUSG00000024909	Efemp2	164.571	45.3431	46.1094	22.4599	7.68421	4.95783	4.64361	9.70228	6.93897	8.05456
ENSMUSG00000024910	Ctsw	0.390073	0.0701428	0.138898	0	0.12282	0.20474	0.373306	0.261599	0.832347	1.37419
ENSMUSG00000024911	Fibp	10.3581	8.84354	10.3072	9.2202	10.567	10.9351	10.1528	11.2699	11.3716	13.9311
ENSMUSG00000024912	Fosl1	16.4177	49.0202	18.4272	8.29849	25.1646	7.82558	3.62071	3.12475	1.35481	0.985783
ENSMUSG00000024913	Lrp5	10.9599	11.9934	16.472	15.9204	14.0656	22.6353	17.3048	15.9908	13.1945	13.3483
ENSMUSG00000024914	Drap1	89.5958	73.0265	88.6565	67.7412	64.7544	80.0142	82.0255	71.551	62.206	65.22
ENSMUSG00000024921	Smarca2	36.6116	43.4583	72.4956	72.6765	40.5036	35.52	22.0199	15.9037	10.4112	2.16173
ENSMUSG00000024922	Ovol1	0.166627	0.0972981	0.233867	0.281248	1.36076	1.44442	0.642327	1.02792	0.879977	0.131574
ENSMUSG00000024924	Vldlr	21.3028	4.72128	7.03985	3.29924	3.66516	2.409	1.46723	3.78484	2.05166	5.62817
ENSMUSG00000024925	Rnaseh2c	14.1254	29.3744	36.8449	37.7215	28.399	25.4886	9.83014	14.0609	18.1066	18.5493
ENSMUSG00000024926	Kat5	15.2423	17.1329	20.2567	20.6864	31.1865	25.3174	24.6786	22.6443	18.3997	21.2259
ENSMUSG00000024927	Rela	17.787	16.1125	13.4416	9.17206	14.215	7.71995	5.94684	6.72034	5.65646	4.81107
ENSMUSG00000024935	Slc1a1	0.0991268	0.0534271	0.107966	0.0589806	0.0716515	0.103289	0.191147	0.253139	1.38618	1.23886
ENSMUSG00000024936	Kcnk7	0.522987	0.387911	0.244411	0.178739	0.452827	0.247041	0.300327	0.105224	0.0398538	0.167492
ENSMUSG00000024937	Ehbp1l1	32.5888	13.1892	9.31959	4.57338	1.9973	2.97397	1.81867	1.53632	1.61859	2.09783
ENSMUSG00000024939	Fam89b	13.0496	7.92727	7.68289	5.03461	2.05087	2.80783	2.54152	1.63548	0.44874	2.187
ENSMUSG00000024940	Ltbp3	17.9992	4.94034	4.45276	2.1518	0.531232	0.719048	0.492966	0.493373	1.01402	0.853481
ENSMUSG00000024941	Scyl1	28.5399	21.3992	18.7927	14.0283	13.8053	20.0348	15.4383	12.7995	12.3823	14.0723
ENSMUSG00000024942	Capn1	14.2159	3.84106	4.5562	3.11976	3.68855	5.22206	4.97666	8.04696	8.95476	10.3902
ENSMUSG00000024943	Smc5	22.8928	21.4894	26.8073	29.6643	22.1641	27.12	25.2214	21.7335	33.7285	19.2537
ENSMUSG00000024944	Arl2	18.8671	14.6455	17.5998	15.7738	11.0678	16.7317	10.2868	11.9797	11.5803	11.7883
ENSMUSG00000024947	Men1	21.2278	21.0693	21.2406	22.1058	21.805	28.8899	18.429	17.395	18.3992	27.6469
ENSMUSG00000024948	Map4k2	7.06973	2.70946	3.84403	2.99447	4.71271	7.0618	3.05865	8.07143	6.62025	6.90702
ENSMUSG00000024949	Sf1	98.6272	176.067	155.968	181.378	229.745	183.256	149.649	181.433	206.027	187.722
ENSMUSG00000024952	Rps6ka4	13.0866	21.8163	12.1021	10.5702	12.4407	20.6232	13.6905	6.02627	6.81701	2.46465
ENSMUSG00000024953	Prdx5	233.892	116.542	106.183	92.5252	78.1906	103.412	99.5639	95.2543	64.55	83.2724
ENSMUSG00000024955	Esrra	7.43353	25.2506	20.5506	16.7356	13.1969	15.7023	12.1291	8.87062	6.36794	5.1158
ENSMUSG00000024957	Kcnk4	0.0224987	0.0973487	0.192733	0.277265	0.141932	0.59673	0.360207	0.180741	0.220072	0.201922
ENSMUSG00000024958	Gpr137	8.74144	4.34743	5.96061	4.4844	5.05089	6.74139	3.91156	4.52224	4.60293	4.17311
ENSMUSG00000024959	Bad	19.2746	12.2073	13.485	10.9558	10.7766	12.9592	12.2187	13.5162	10.0499	10.6151
ENSMUSG00000024960	Plcb3	15.2424	7.09704	12.5227	10.0227	7.60792	12.0493	12.154	14.6776	21.0587	22.9228
ENSMUSG00000024962	Vegfb	17.0715	7.33581	10.3534	7.17712	5.05568	5.4163	4.85763	9.04963	18.0894	23.2301
ENSMUSG00000024963	Dnajc4	5.38326	5.80472	6.42664	6.68054	5.31402	8.26167	9.65359	7.31932	12.4552	9.45148
ENSMUSG00000024965	Fermt3	2.90667	2.83725	1.86178	0.971516	0.84049	1.68385	1.54928	1.02086	2.35687	0.779235
ENSMUSG00000024966	Stip1	91.8804	189.127	166.71	178.226	235.282	302.963	288.533	180.463	180.893	246.046
ENSMUSG00000024968	Rcor2	11.0834	7.88678	19.724	21.7151	12.5018	35.568	17.7655	23.4183	40.856	151.465
ENSMUSG00000024969	Mark2	13.9001	14.517	14.0952	14.1335	15.1398	15.9358	15.2124	19.1377	22.6387	15.1013
ENSMUSG00000024970	AI846148	3.52758	7.47675	6.93804	8.68574	7.69917	7.15473	7.06553	4.75286	7.25541	5.93641
ENSMUSG00000024972	Lgals12	0.0159456	0.0202993	0.0772409	0	0.0804657	0.0595822	0.103894	0.0789849	0.134484	0.2008
ENSMUSG00000024973	Hrasls5	0	0.0838391	0.0427172	0	0	0.0978783	0	0.25521	0	0
ENSMUSG00000024974	Smc3	32.2089	54.6403	62.8452	70.5647	60.6366	79.9738	86.3424	84.7212	111.57	86.8113
ENSMUSG00000024975	Pdcd4	36.9065	24.403	75.9881	75.86	11.8023	15.6676	27.9464	27.7399	29.177	24.4011
ENSMUSG00000024976	Shoc2	21.8954	33.9526	21.1031	19.6145	17.4784	13.0938	10.9239	13.9472	16.5553	13.33
ENSMUSG00000024978	Gpam	5.26705	6.37142	7.11816	6.17585	4.27496	4.28402	3.04983	3.16236	3.43131	3.14659
ENSMUSG00000024979	Tectb	0.0136872	0	0	0.0770716	0	0	0.215989	0	0	0
ENSMUSG00000024981	Acsl5	15.4404	30.3238	27.1731	18.745	12.5518	13.8709	7.73214	9.04504	4.55367	3.25713
ENSMUSG00000024982	Zdhhc6	17.493	30.3194	23.7247	21.2943	21.6043	25.5221	15.1047	19.212	19.2099	14.3806
ENSMUSG00000024983	Vti1a	7.01863	7.00411	9.45571	9.04902	8.76422	10.0854	9.29373	8.87429	6.3242	4.67055
ENSMUSG00000024985	Tcf7l2	12.2646	12.0804	16.0242	17.3061	14.518	15.6626	15.9661	20.9912	13.9944	8.6385
ENSMUSG00000024986	Hhex	2.21831	2.38131	4.55415	1.56974	0.60977	1.96623	2.57329	1.8544	5.81773	9.71132
ENSMUSG00000024987	Cyp26a1	0.130179	0	0.0464745	0.0594254	0.109513	0.0548169	0.0496069	0.0348546	0.371479	0
ENSMUSG00000024989	Cep55	8.67088	33.4479	34.6529	32.816	25.1764	34.4895	33.3388	27.7997	46.3033	38.4795
ENSMUSG00000024990	Rbp4	2.52165	1.93705	0.959176	0.369043	0.0565857	0.121639	0	0	0.0547159	0.230501
ENSMUSG00000024991	Eif3a	172.598	250.066	273.987	270.036	258.684	249.396	249.045	227.054	190.48	216.41
ENSMUSG00000024992	Pde6c	0.0128874	0	0.0138319	0	0.0488757	0.0489659	0.0293572	0.020671	0.0157995	0
ENSMUSG00000024993	Fam45a	17.4987	16.5296	11.2989	13.0149	10.1427	14.2739	13.6412	13.1531	19.237	16.923
ENSMUSG00000024997	Prdx3	56.6616	111.574	89.1369	72.4593	83.6349	65.9715	47.4808	40.4803	23.467	50.3402
ENSMUSG00000024998	Plce1	1.34502	1.89175	1.96885	1.7201	1.0104	0.459981	0.354655	0.46716	1.29797	1.45109
ENSMUSG00000024999	Noc3l	10.6615	25.6411	13.9503	11.5877	21.2119	21.9378	19.4311	21.1888	23.0788	26.1175
ENSMUSG00000025001	Hells	12.7813	63.5098	35.0856	37.8142	48.9056	67.2308	64.47	65.6038	122.585	137.89
ENSMUSG00000025002	Cyp2c55	0.935478	0.0413395	0.0409197	0	0.12051	0.0724016	0.0436027	0.0306554	0.023365	0
ENSMUSG00000025003	Cyp2c39	0	0	0	0	0.0266601	0	0.048289	0	0	0.0270882
ENSMUSG00000025004	Cyp2c40	0.0661909	0	0	0	0	0	0	0	0	0
ENSMUSG00000025006	Sorbs1	33.6708	9.41429	17.1266	13.7709	6.8558	5.91887	4.48631	7.13813	7.25275	4.63543
ENSMUSG00000025007	Aldh18a1	67.2605	76.9649	68.4193	56.0645	62.8847	64.6934	46.7123	44.6408	29.1956	46.168
ENSMUSG00000025008	Tctn3	2.32189	1.84925	3.62765	2.68885	2.76158	2.98846	2.54443	2.13332	1.88021	2.25345
ENSMUSG00000025010	Ccnj	1.92267	3.70437	2.18001	2.36194	6.82349	2.56323	2.05392	3.34394	2.20656	2.524
ENSMUSG00000025013	Tll2	0.0222496	0	0	0.122115	0.125644	0.0563877	0	0.05352	0.0272901	0.0713976
ENSMUSG00000025014	Dntt	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025016	Tm9sf3	65.5386	58.5386	45.5094	43.2349	36.9078	29.6517	26.3455	28.2924	29.8259	20.7254
ENSMUSG00000025017	Pik3ap1	1.84432	1.92179	1.18114	0.294038	0.0541945	0	0.0651745	0.114688	0.175207	0.0183431
ENSMUSG00000025019	Lcor	2.22589	3.1393	3.1309	3.29851	3.32151	2.52484	2.91849	4.56669	4.04641	2.63299
ENSMUSG00000025020	Slit1	0.184033	0.0956903	0.179674	0.130308	0.092593	0.0729033	0.220512	0.158311	0.196521	0.171531
ENSMUSG00000025024	Smndc1	18.5507	28.5329	20.1636	25.2491	38.1778	31.9729	23.3307	29.6088	35.9666	31.3662
ENSMUSG00000025025	Mxi1	3.70503	9.0038	17.6661	22.1047	7.03113	17.327	10.9301	9.13807	12.0661	8.52629
ENSMUSG00000025026	Add3	12.9557	25.9288	24.1556	22.7833	20.9202	27.079	19.8096	28.3773	26.3919	24.1283
ENSMUSG00000025027	Xpnpep1	61.9807	55.3521	53.9643	51.681	52.4493	60.5907	72.5448	98.4435	52.8965	88.861
ENSMUSG00000025034	Trim8	12.4645	15.074	11.7481	12.8116	20.243	16.0058	12.2209	14.2427	16.5926	18.7719
ENSMUSG00000025035	Arl3	50.1881	27.75	61.5795	66.9734	50.1424	64.6659	49.9565	40.9955	58.015	50.6297
ENSMUSG00000025036	Sfxn2	3.99965	3.2576	3.36239	3.84704	2.37821	4.03676	3.62076	5.36011	4.47237	7.18207
ENSMUSG00000025037	Maoa	20.0538	32.1255	30.8152	31.9718	28.0469	26.0091	19.3434	17.1392	15.6119	6.26772
ENSMUSG00000025038	Efhc2	0.0293185	0.0158894	0.0157267	0.0200979	0.0926064	0.0927629	0.568104	0.823206	5.5864	2.80227
ENSMUSG00000025040	Fundc1	13.8639	13.1394	13.5377	16.652	14.1142	17.0059	12.3385	12.0061	14.4301	11.4908
ENSMUSG00000025041	Nt5c2	11.0744	8.77513	7.36002	5.96348	3.28351	2.91871	2.97358	4.98562	8.5169	7.97352
ENSMUSG00000025043	Dusp21	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025044	Msr1	9.99746	7.33887	4.20912	0.510535	0.144589	0	0.0574172	0.0161824	0.0061922	0
ENSMUSG00000025047	Pdcd11	9.99372	27.2495	19.0554	17.1815	23.5645	21.4682	17.4494	18.5808	18.4681	23.0708
ENSMUSG00000025049	Taf5	1.65606	4.67604	4.10417	4.20105	6.42417	6.23567	5.60334	6.12954	9.00092	9.46169
ENSMUSG00000025050	Pcgf6	4.53907	12.9843	13.7051	15.8961	16.9887	24.5585	17.7935	21.4841	23.9093	21.0837
ENSMUSG00000025051	Samt4	0	0	0	0	0	0	0	0.0696811	0	0
