Gene ID	Symbol	MEF	Day2	Day4	Day6	Day8	IPS
ENSMUSG00000032328	Tmem30a	44.6241	46.0767	38.8413	37.0466	30.6016	10.0781
ENSMUSG00000032329	Hmg20a	13.3708	13.0702	12.3048	8.94677	8.7984	7.8515
ENSMUSG00000032330	Cox7a2	86.583	99.4872	98.4711	119.533	100.533	284.201
ENSMUSG00000032332	Col12a1	208.852	232.322	188.43	122.454	119.664	0.675259
ENSMUSG00000032333	Stoml1	18.0365	17.1609	10.7383	13.476	15.6503	15.2541
ENSMUSG00000032334	Loxl1	123.404	171.384	164.086	166.492	166.601	0.855847
ENSMUSG00000032336	Nptn	452.539	435.081	354.531	283.888	255.382	60.6106
ENSMUSG00000032338	Hcn4	0.0407986	0	0	0	0	0.0207399
ENSMUSG00000032340	Neo1	34.8326	38.0848	18.6217	17.49	17.8525	5.71605
ENSMUSG00000032342	Mto1	7.10172	5.97168	5.69691	5.40572	5.04377	13.4391
ENSMUSG00000032343	Impg1	0	0	0	0	0	0
ENSMUSG00000032344	Mb21d1	2.72043	2.42356	2.55876	1.42665	0.927418	0.383656
ENSMUSG00000032346	Ooep	0.491524	0.479621	0.552497	0.388425	0.23158	75.6924
ENSMUSG00000032348	Gsta4	8.95183	12.6332	9.22858	11.305	9.04204	512.695
ENSMUSG00000032349	Elovl5	19.3862	23.6841	19.1278	15.9652	14.0915	39.3625
ENSMUSG00000032350	Gclc	6.36355	6.36384	11.4708	7.38384	8.31999	9.21286
ENSMUSG00000032352	Lrrc1	3.12366	5.29256	5.1111	3.70407	2.98031	6.80217
ENSMUSG00000032353	Tmed3	104.783	121.766	160.761	167.928	164.164	6.2146
ENSMUSG00000032355	Mlip	1.80191	1.99567	0.771235	1.29402	0.181799	0.0337558
ENSMUSG00000032356	Rasgrf1	0.109434	0.134986	0.0949786	0	0	0
ENSMUSG00000032357	Tinag	0.191884	0.101443	0.0512363	0.216268	0.100254	0
ENSMUSG00000032358	Fam83b	0.149927	0.132036	0	0	0	0.0762152
ENSMUSG00000032359	Ctsh	93.0867	71.1368	72.9398	61.3407	46.0229	0.633104
ENSMUSG00000032360	Hcrtr2	0.185499	0.0871187	0.102252	0	0	0
ENSMUSG00000032363	Adamts7	1.22088	2.42281	4.22363	9.46056	10.6671	0.739085
ENSMUSG00000032366	Tpm1	264.221	407.802	790.167	758.644	765.923	40.8886
ENSMUSG00000032368	Zic1	8.96989	20.6985	10.952	13.8101	11.3739	0.0587158
ENSMUSG00000032369	Plscr1	4.46438	5.62822	6.11726	10.4765	12.721	11.8467
ENSMUSG00000032370	Lactb	8.00213	8.26911	9.39578	11.8028	11.1912	6.3461
ENSMUSG00000032372	Plscr2	11.0469	11.1807	4.94321	7.11038	13.5449	0
ENSMUSG00000032373	Car12	1.21562	2.18221	2.62852	0.469734	0.304947	0.0512481
ENSMUSG00000032374	Plod2	83.0549	58.2667	60.1912	33.6572	38.0236	18.8291
ENSMUSG00000032375	Aph1b	3.27523	2.88579	4.27223	3.46594	2.67403	0.410148
ENSMUSG00000032376	Usp3	9.58342	9.79064	10.9898	8.74151	10.4495	5.87792
ENSMUSG00000032377	Plscr4	0.96401	0.899549	0.618373	0.938166	0.961417	0.036831
ENSMUSG00000032380	Dapk2	0	0.0991487	0.437401	0.205078	0.190179	0.189416
ENSMUSG00000032381	Fam96a	41.1948	40.0854	42.5206	38.2504	30.907	34.828
ENSMUSG00000032382	Snx1	65.8813	63.8076	46.5683	44.5041	43.9024	30.0839
ENSMUSG00000032383	Ppib	586.871	691.809	606.278	619.035	540.603	327.154
ENSMUSG00000032384	Csnk1g1	4.29165	4.55026	6.52932	5.43477	5.21986	2.65612
ENSMUSG00000032386	Trip4	11.9325	12.0276	11.1302	8.22304	9.07722	8.88956
ENSMUSG00000032387	Rbpms2	2.69846	3.40169	2.12306	2.58153	2.23811	109.633
ENSMUSG00000032388	Spg21	28.7738	31.6719	25.3047	34.5116	29.0411	27.9671
ENSMUSG00000032392	Parp16	3.17922	4.14103	2.6819	1.88512	1.11456	2.57937
ENSMUSG00000032393	Dpp8	17.3793	18.9773	17.476	12.9166	11.547	3.98374
ENSMUSG00000032394	Igdcc3	0.0247358	0.104563	0.154964	0.0362996	0.100998	1.25745
ENSMUSG00000032396	Dis3l	5.67162	6.18656	6.15323	5.45465	4.66103	5.57105
ENSMUSG00000032397	Tipin	16.4345	19.4619	20.9043	13.2549	7.52284	114.696
ENSMUSG00000032398	Snapc5	28.2946	31.9727	19.2097	27.9531	34.0873	29.6346
ENSMUSG00000032399	Rpl4	603.156	814.999	600.216	711.843	649.427	2080.16
ENSMUSG00000032400	Zwilch	3.85346	6.19969	10.4294	5.94986	2.70126	78.7931
ENSMUSG00000032401	Lctl	1.63309	1.99182	1.93419	0.277648	0.3795	0.897156
ENSMUSG00000032402	Smad3	15.5034	18.4105	19.3227	11.3268	11.6599	2.00011
ENSMUSG00000032403	2300009A05Rik	15.2523	12.5149	9.43947	11.7345	22.4409	11.4489
ENSMUSG00000032405	Pias1	14.0372	11.7773	10.9152	11.4635	9.67523	6.67638
ENSMUSG00000032407	U2surp	10.388	9.59943	9.23085	7.50696	7.35401	22.8225
ENSMUSG00000032409	Atr	2.22354	1.88651	1.81782	1.25909	1.65725	5.09302
ENSMUSG00000032410	Xrn1	3.55431	2.50998	2.51758	1.11858	0.848811	1.53591
ENSMUSG00000032411	Tfdp2	2.38896	3.05672	2.30662	2.03963	1.90004	6.00611
ENSMUSG00000032412	Atp1b3	62.2362	63.11	71.3148	108.295	80.9571	46.2452
ENSMUSG00000032413	Rasa2	3.49583	3.67892	2.42081	1.86253	2.33836	1.51661
ENSMUSG00000032415	Ube2cbp	0.98457	1.09492	0.827691	0.461773	0.642382	4.5397
ENSMUSG00000032417	Rwdd2a	1.18492	1.09687	1.39002	1.41322	0.907318	5.57208
ENSMUSG00000032418	Me1	14.1727	14.0136	24.4342	16.8006	20.8735	7.97946
ENSMUSG00000032419	Tbx18	9.58839	12.1408	6.49697	9.01258	9.63081	0.0333334
ENSMUSG00000032420	Nt5e	8.47864	3.92344	3.28747	1.14704	1.06382	1.47901
ENSMUSG00000032422	Snx14	14.7474	15.5766	11.9333	10.8321	13.4264	9.93986
ENSMUSG00000032423	Syncrip	20.7536	29.4597	30.711	32.4082	33.2951	52.634
ENSMUSG00000032425	Zfp949	6.68963	4.52171	2.14791	2.38703	1.97288	2.67598
ENSMUSG00000032431	Crtap	141.404	196.328	198.201	179.83	210.253	74.6784
ENSMUSG00000032434	Cmtm6	20.4858	16.7778	12.6156	13.2549	12.8793	28.9225
ENSMUSG00000032435	Dync1li1	21.393	24.0797	22.1263	20.5044	19.3905	43.9359
ENSMUSG00000032436	Cmtm7	59.255	68.9106	69.978	72.161	71.5046	91.6007
ENSMUSG00000032437	Stt3b	37.3669	45.8074	42.5279	36.5919	34.7188	25.651
ENSMUSG00000032440	Tgfbr2	40.2613	41.2648	74.6256	71.6527	67.3997	0.397245
ENSMUSG00000032443	Zcwpw2	0.167899	0	0.0969913	0.0821445	0	0
ENSMUSG00000032446	Eomes	0	0	0	0	0	7.4095
ENSMUSG00000032449	Slc25a36	23.8661	22.3793	18.3918	16.7121	15.7272	50.4143
ENSMUSG00000032451	Trim42	0	0	0	0	0	0
ENSMUSG00000032452	Clstn2	0.266051	0.0745012	0.128858	0.26079	0.470078	0
ENSMUSG00000032454	Rbp2	0	0	0	0	0	0.156129
ENSMUSG00000032456	Nmnat3	3.046	2.92052	3.41916	3.63382	3.78435	0.175412
ENSMUSG00000032458	Copb2	83.9597	99.6296	111.685	104.398	87.0336	63.12
ENSMUSG00000032459	Mrps22	10.1658	15.4449	11.6158	10.5831	11.0413	35.6645
ENSMUSG00000032462	Pik3cb	3.83032	1.91815	1.9044	1.98607	1.20777	6.49286
ENSMUSG00000032463	Faim	17.5882	20.4729	14.5293	18.1679	17.6995	27.9507
ENSMUSG00000032468	Armc8	4.83354	5.1072	3.6366	3.57685	4.23134	9.01922
ENSMUSG00000032469	Dbr1	5.13685	6.25679	6.34769	7.00407	5.84297	17.5444
ENSMUSG00000032470	Mras	12.1667	18.7696	17.6946	15.3046	14.5176	46.3221
ENSMUSG00000032473	Cldn18	0	0	0	0	0	0.0187904
ENSMUSG00000032475	Nck1	20.7761	20.9095	19.4012	24.4466	21.7192	15.2331
ENSMUSG00000032477	Cdc25a	4.28552	4.43805	6.14197	5.88008	3.49956	28.7458
ENSMUSG00000032478	Nme6	8.31989	10.9755	11.677	10.8397	11.3833	44.0985
ENSMUSG00000032479	Map4	58.5253	71.0145	69.9397	58.7457	57.3661	62.5799
ENSMUSG00000032480	Dhx30	15.3336	17.1439	13.76	13.8696	12.5347	29.5976
ENSMUSG00000032481	Smarcc1	11.4903	14.0001	16.6202	10.1823	8.20122	41.7472
ENSMUSG00000032482	Cspg5	0.0399997	0.0211337	0.12531	0.352187	0.408295	0.813351
ENSMUSG00000032484	Ngp	0	0	0	0	0	0
ENSMUSG00000032485	Scap	17.9011	23.2212	20.6303	23.3782	26.3864	9.86794
ENSMUSG00000032487	Ptgs2	6.98159	3.85581	2.64416	2.0217	0.798155	0.283926
ENSMUSG00000032489	Kif9	1.46394	1.00689	0.859019	0.825287	0.767053	0.604506
ENSMUSG00000032491	Nradd	16.5825	24.8503	28.1711	24.5088	28.8241	17.2083
ENSMUSG00000032492	Pth1r	21.2828	25.7149	12.781	10.078	14.2671	0.147597
ENSMUSG00000032493	Prss44	0	0	0	0	0	0
ENSMUSG00000032494	Tdgf1	0.148608	0.0897765	0	0	0.346752	550.158
ENSMUSG00000032495	Lrrc2	0	0.0448677	0.0221685	0	0	11.0187
ENSMUSG00000032496	Ltf	0	0	0	0	0	0
ENSMUSG00000032497	Lrrfip2	10.8046	13.797	9.74428	9.4277	9.6379	13.1623
ENSMUSG00000032498	Mlh1	5.56547	6.70268	7.37944	6.42772	5.33086	17.5547
ENSMUSG00000032500	Dclk3	0	0	0	0	0	0.294361
ENSMUSG00000032501	Trib1	8.11053	8.87825	3.47474	7.66967	6.12174	4.4312
ENSMUSG00000032502	Stac	0.179538	0.285416	0.112442	0.158092	0	0
ENSMUSG00000032503	Arpp21	0	0	0	0	0	0
ENSMUSG00000032504	Pdcd6ip	53.6535	59.4672	57.7839	49.7409	41.1202	27.979
ENSMUSG00000032507	Fbxl2	2.89057	1.73104	1.47072	0.941761	1.16387	2.33813
ENSMUSG00000032508	Myd88	46.3109	43.2722	38.411	41.8666	38.9166	5.54159
ENSMUSG00000032511	Scn5a	0.010014	0	0	0	0	0.0101811
ENSMUSG00000032512	Wdr48	14.6519	14.0408	9.36285	9.76147	8.79778	12.807
ENSMUSG00000032513	Gorasp1	6.91058	8.00694	9.71346	9.94978	7.9125	6.53485
ENSMUSG00000032514	Ttc21a	0.0940682	0.0403827	0.0399093	0	0.0390042	0.169123
ENSMUSG00000032515	Csrnp1	4.01074	2.40974	2.81074	2.82198	2.13116	7.30367
ENSMUSG00000032517	Mobp	0	0	0	0	0	4.11653
ENSMUSG00000032518	Rpsa	168.842	244.182	189.665	187.843	162.957	596.23
ENSMUSG00000032519	Slc25a38	10.7575	12.6349	8.41828	9.80343	11.5407	26.1035
ENSMUSG00000032523	Hhatl	0	0	0.0523017	0	0	0
ENSMUSG00000032525	Nktr	20.8006	19.5507	19.0123	12.2512	12.6324	7.53702
ENSMUSG00000032526	Deb1	15.657	30.1052	27.4129	29.6694	30.6004	31.2719
ENSMUSG00000032527	Pccb	12.5606	22.5623	27.2183	25.9291	24.6587	23.6527
ENSMUSG00000032528	Vipr1	0.0937007	0.0495018	0.0489298	0	0	1.48899
ENSMUSG00000032530	Lyzl4	0.488133	0.30482	0.533242	0.771593	1.05024	0
ENSMUSG00000032531	Amotl2	69.8454	85.6137	48.6619	46.7316	55.6003	13.9054
ENSMUSG00000032532	Cck	0.149471	0	0	0	0	0
ENSMUSG00000032534	Cep63	6.59612	8.54482	5.09141	5.5466	7.47052	7.15987
ENSMUSG00000032536	Trak1	7.25986	6.94177	6.75236	6.93729	5.84185	11.6853
ENSMUSG00000032537	Ephb1	0.0376341	0.0596508	0	0	0	0
ENSMUSG00000032540	Abhd5	16.7149	19.0384	22.7862	29.6559	23.7573	4.00489
ENSMUSG00000032547	Ryk	39.0605	53.5691	58.8503	64.5805	62.5325	23.626
ENSMUSG00000032548	Slco2a1	2.12575	7.26482	5.73971	8.14986	6.05992	0.233647
ENSMUSG00000032549	Rab6b	0.502031	0.616006	0.575044	0.594107	0.264484	1.76174
ENSMUSG00000032551	1110059G10Rik	16.4464	14.2557	14.8358	13.5126	15.677	10.9813
ENSMUSG00000032553	Srprb	15.1423	17.3549	21.9332	20.0603	18.8896	12.2668
ENSMUSG00000032554	Trf	8.15261	8.44887	8.36763	17.3166	33.0051	3.62862
ENSMUSG00000032555	Topbp1	5.14849	6.79004	11.1357	4.77945	4.06997	29.5873
ENSMUSG00000032556	Bfsp2	0.254023	0.403569	0.264504	0	0	0
ENSMUSG00000032557	Uba5	23.7025	29.2738	29.0465	27.9823	25.125	21.6526
ENSMUSG00000032558	Nphp3	2.8192	3.04474	2.75211	1.92082	1.33611	2.64109
ENSMUSG00000032560	Dnajc13	11.4415	12.4861	10.6102	11.4251	8.83258	12.9575
ENSMUSG00000032561	Acpp	0.754252	0.747784	0.74171	0.427633	0.886234	0.363449
ENSMUSG00000032562	Gnai2	319.289	339.984	282.547	269.027	242.994	131.073
ENSMUSG00000032563	Mrpl3	22.9111	29.5015	23.8005	23.5966	21.1153	36.9163
ENSMUSG00000032564	Cpne4	0	0	0	0	0	0
ENSMUSG00000032565	Nudt16	9.8365	7.86982	6.73341	5.4617	8.07599	1.05834
ENSMUSG00000032566	1700080E11Rik	0	0	0	0	0	0
ENSMUSG00000032567	Aste1	1.30066	3.20951	3.85613	1.93589	1.93127	6.62607
ENSMUSG00000032570	Atp2c1	24.3589	27.2372	18.1959	17.2683	16.1907	15.7619
ENSMUSG00000032571	Pik3r4	8.25379	8.34823	8.13712	7.17735	7.15273	9.91363
ENSMUSG00000032572	Col6a4	0.518313	0.463623	0.400034	0.798692	0.0975903	0.048934
ENSMUSG00000032575	Manf	235.641	368.351	237.333	298.845	235.201	282.223
ENSMUSG00000032577	Mapkapk3	6.14772	6.43896	5.82845	8.0166	6.55374	12.8605
ENSMUSG00000032578	Cish	3.84588	4.48871	2.81396	4.53173	2.65163	1.19417
ENSMUSG00000032579	Hemk1	3.56821	6.02128	2.50793	2.99637	4.52168	5.07278
ENSMUSG00000032580	Rbm5	45.5334	47.2274	48.2071	43.1727	45.0549	35.3027
ENSMUSG00000032582	Rbm6	17.6073	16.2228	16.531	15.5885	19.8984	25.1601
ENSMUSG00000032583	Mon1a	8.37447	7.16465	8.70002	10.0039	11.1334	3.48504
ENSMUSG00000032584	Mst1r	0.619211	0.533742	0.510539	0.478235	0.898172	0.0497009
ENSMUSG00000032586	Traip	0.704851	1.05536	2.60618	0.732695	0.779459	10.5703
ENSMUSG00000032589	Bsn	0.182585	0.0638035	0.0657739	0.0591043	0.102782	0.276403
ENSMUSG00000032590	Apeh	16.6511	21.956	23.2048	22.1503	20.691	20.0804
ENSMUSG00000032591	Mst1	0	0.136174	0	0.0535347	0	1.94693
ENSMUSG00000032593	Amigo3	1.28303	1.75301	2.61348	3.58212	2.04442	0.254532
ENSMUSG00000032594	Ip6k1	39.0456	31.0535	19.8524	18.8604	22.2412	15.2343
ENSMUSG00000032595	Cdhr4	0.443039	0.694674	0.377458	0.830154	0.510276	0
ENSMUSG00000032596	Uba7	47.0326	25.1757	14.2922	27.146	22.3433	0.0274678
ENSMUSG00000032598	Nckipsd	4.62884	5.83563	4.64632	6.20835	5.3279	7.90416
ENSMUSG00000032599	Ip6k2	12.7546	14.4593	16.2423	15.3813	15.6154	5.71323
ENSMUSG00000032601	Prkar2a	7.05199	7.45165	6.44625	4.92182	2.77006	9.86079
ENSMUSG00000032602	Slc25a20	13.2972	13.2033	23.8667	25.8629	22.5691	40.7713
ENSMUSG00000032604	Qars	35.5092	40.9106	38.3718	41.416	31.7321	123.025
ENSMUSG00000032606	Nicn1	14.662	13.2938	12.866	11.1242	10.7858	12.8833
ENSMUSG00000032607	Amt	1.37639	1.92248	1.23382	0.31168	0.535279	67.0098
ENSMUSG00000032609	Klhdc8b	4.22939	7.02649	5.47225	8.2341	8.89939	1.88681
ENSMUSG00000032611	1700102P08Rik	0.16324	0.259087	0.170183	0.119815	0.166668	1.0789
ENSMUSG00000032612	Usp4	25.4796	28.0541	25.9988	25.9776	21.4071	35.5011
ENSMUSG00000032615	Nt5m	11.2903	13.3015	12.4055	14.9477	12.0872	3.62195
ENSMUSG00000032621	Srek1	11.0639	15.5743	16.556	13.4894	12.7088	13.1119
ENSMUSG00000032623	Oas1d	0	0	0	0	0	0.0818054
ENSMUSG00000032624	Eml4	5.98904	6.55541	10.983	10.4257	8.5195	18.0168
ENSMUSG00000032625	Thsd7a	3.84498	4.68578	6.40742	3.4428	10.1376	0.00691952
ENSMUSG00000032633	Flcn	12.9051	11.7958	12.0939	21.4018	16.733	11.6814
ENSMUSG00000032637	Atxn2l	37.3971	41.8771	41.3251	38.7734	35.8775	81.1354
ENSMUSG00000032640	Chsy1	17.6022	17.2759	25.1775	29.9493	31.2228	4.16743
ENSMUSG00000032641	Gpr19	2.25641	3.42471	3.77367	3.08428	3.39077	19.9035
ENSMUSG00000032643	Fhl3	20.2867	21.5498	14.3849	16.546	14.8513	8.6242
ENSMUSG00000032648	Pygm	0.461543	1.24209	0.49598	1.06442	0.400698	4.43107
ENSMUSG00000032649	Colgalt2	0.0565698	0.0199248	0.0725545	0	0	0
ENSMUSG00000032652	Crebl2	6.4977	6.12472	3.26367	3.10936	3.97611	4.09897
ENSMUSG00000032656	March3	11.9274	13.8969	4.2259	7.657	10.0925	0.586096
ENSMUSG00000032657	Fam189b	14.7038	24.3459	17.4366	17.538	17.5958	6.79373
ENSMUSG00000032661	Oas3	55.1188	11.7732	3.10495	9.74966	1.426	0.456468
ENSMUSG00000032666	1700025G04Rik	6.57074	6.97642	7.04904	6.45065	5.11543	3.67952
ENSMUSG00000032667	Pon2	26.8857	30.6576	35.6082	35.6602	31.0308	1.88121
ENSMUSG00000032671	A930018P22Rik	0	0	0	0	0	0
ENSMUSG00000032673	Prorsd1	16.7193	17.0718	20.902	22.4169	19.2833	17.7304
ENSMUSG00000032679	Cd59a	17.9991	18.1752	15.0587	20.6428	23.0558	5.22493
ENSMUSG00000032680	6820408C15Rik	0.173849	0	0.120905	0.14478	0	0.0589192
ENSMUSG00000032688	Malt1	2.04946	1.433	1.46369	1.08355	0.49222	2.51265
ENSMUSG00000032690	Oas2	30.9008	17.1965	7.95306	23.8374	10.5174	0.966816
ENSMUSG00000032691	Nlrp3	1.96629	2.3485	0.821329	0.577077	0.196094	0.351574
ENSMUSG00000032698	Lmo2	56.4527	35.4299	16.0761	18.6516	7.93811	0.808588
ENSMUSG00000032702	Kank1	12.0698	11.2986	5.54265	5.23683	5.78905	2.75758
ENSMUSG00000032705	Exd2	3.97066	4.7175	3.3855	2.72381	3.59742	6.68849
ENSMUSG00000032712	2810474O19Rik	10.361	6.93342	9.0958	7.94156	6.96116	12.4694
ENSMUSG00000032714	Syde1	18.866	24.6328	14.1416	16.0918	19.8398	1.90845
ENSMUSG00000032715	Trib3	11.2175	14.2735	1.76824	0.294416	0.983554	38.439
ENSMUSG00000032717	Mdfi	17.191	24.3374	16.3581	22.2319	20.3946	9.66441
ENSMUSG00000032718	Mansc1	4.18298	3.35174	3.23967	3.11891	3.51241	0.651658
ENSMUSG00000032719	Sbspon	0.575652	0.669243	3.00494	2.83003	1.64532	0.0292636
ENSMUSG00000032724	Abtb2	1.01085	1.47599	1.35479	1.7553	1.54102	0.565248
ENSMUSG00000032725	Folr2	228.892	108.115	51.7154	68.964	38.2201	0.168795
ENSMUSG00000032726	Bmp8a	0	0	0	0.125207	0.0870902	0.362927
ENSMUSG00000032727	Mier3	4.48958	5.06073	4.1831	3.77687	4.10874	6.6253
ENSMUSG00000032733	Snx33	7.9327	9.24405	10.1558	12.5912	13.2577	0.171052
ENSMUSG00000032735	Ablim3	0.0365868	0	0.0191016	0.0268412	0	0.0929915
ENSMUSG00000032737	Inppl1	28.4527	22.8737	24.0736	19.9233	14.6099	15.8331
ENSMUSG00000032739	Pram1	3.99248e-65	3.57343e-24	1.34192e-131	1.19552e-99	2.62103e-18	7.03079e-33
ENSMUSG00000032740	Ccdc88a	5.6368	6.99732	7.46718	3.49589	5.31891	2.03232
ENSMUSG00000032741	Tpcn1	9.42369	7.83661	10.7474	10.1321	9.84667	5.584
ENSMUSG00000032743	D430042O09Rik	6.21584	7.09876	4.22534	2.67577	3.76977	1.88331
ENSMUSG00000032744	Heyl	0.135432	0.34396	0.176797	0	0	0.034423
ENSMUSG00000032745	Gpbp1	25.7939	23.5315	24.9202	21.013	23.0553	66.2776
ENSMUSG00000032750	Gab3	1.20065	2.17763	1.18017	1.56678	0.670127	0.472675
ENSMUSG00000032754	Slc8b1	8.4047	4.64371	6.66114	6.43404	6.53844	7.60426
ENSMUSG00000032757	Bet1	31.353	28.3192	31.7096	29.7674	25.0412	25.3417
ENSMUSG00000032758	Kap	0	0	0	0	0	0
ENSMUSG00000032763	Ilvbl	11.4	12.1048	14.2043	13.0856	12.359	4.40129
ENSMUSG00000032766	Gng11	36.3417	30.8248	33.5679	19.645	19.6746	0.761945
ENSMUSG00000032769	Trpa1	0	0	0	0	0	0.440886
ENSMUSG00000032773	Chrm1	0	0	0.0126375	0	0.0378535	0
ENSMUSG00000032776	Mctp2	0.1709	0.0555575	0.109844	0.289359	0.375717	0.307405
ENSMUSG00000032777	Gtf3c1	10.4435	10.666	16.7202	15.4044	13.9099	13.6837
ENSMUSG00000032782	Cntrob	3.14736	4.04444	7.0077	3.36213	3.70981	12.5641
ENSMUSG00000032783	Troap	0.745693	1.95181	4.73201	0.885916	0.434977	15.8553
ENSMUSG00000032786	Alas1	21.5723	22.5203	39.6101	47.6973	29.4166	19.9625
ENSMUSG00000032788	Pdxk	10.0667	8.53268	8.39543	13.0979	9.8948	6.78682
ENSMUSG00000032796	Lama1	0.118294	0.249936	0.197712	0.17358	0.177088	7.76119
ENSMUSG00000032802	Srxn1	27.0961	21.7125	50.5826	51.2623	37.6275	8.64885
ENSMUSG00000032803	Cdv3	22.3215	25.7495	28.7781	25.3066	20.0583	65.3162
ENSMUSG00000032806	Slc10a3	10.3465	13.6444	11.8446	15.6964	17.1521	3.09443
ENSMUSG00000032807	Alox12b	0	0	0.034302	0	0	0.968857
ENSMUSG00000032808	Cyp2c38	0	0	0	0	0	0
ENSMUSG00000032812	Arap1	52.6299	50.6129	47.1582	52.7713	44.9267	13.5522
ENSMUSG00000032816	Igdcc4	16.3552	18.1092	23.6818	18.401	16.3454	0.483557
ENSMUSG00000032818	Loxhd1	0	0	0	0	0	0
ENSMUSG00000032826	Ank2	4.93176	6.24674	5.19721	4.07105	5.55475	1.43764
ENSMUSG00000032827	Ppp1r9a	0.496716	0.609082	0.655165	0.405589	0.523742	2.47534
ENSMUSG00000032834	Pwp2	4.75867	4.73267	2.79784	3.40355	3.87775	20.1453
ENSMUSG00000032839	Trpc1	1.87694	1.01935	0.762103	0.535581	0.37254	0.106016
ENSMUSG00000032840	2410131K14Rik	2.3318	3.00481	2.26651	3.8766	2.75158	3.1107
ENSMUSG00000032841	Prr5l	4.04416	2.29221	1.38313	1.08004	1.10446	0.0713451
ENSMUSG00000032842	Abcc10	2.18576	2.40593	2.7853	2.19125	2.07944	2.2786
ENSMUSG00000032845	Alpk2	0.0137792	0.0583727	0	0	0.0589872	0.281991
ENSMUSG00000032846	Zswim6	5.43443	5.15875	3.91038	3.56701	4.73423	2.08789
ENSMUSG00000032849	Abcc4	0.823679	1.20053	2.40027	2.21852	1.5258	6.89182
ENSMUSG00000032850	Rnft2	1.6811	1.57925	2.75394	1.19682	1.22335	1.92206
ENSMUSG00000032852	Rspo4	0	0	0	0	0	0.0343293
ENSMUSG00000032854	Ugt8a	0.0433861	0	0	0	0	0.683715
ENSMUSG00000032855	Pkd1	7.62207	8.49194	8.8606	7.01425	6.68798	1.11113
ENSMUSG00000032860	P2ry2	5.37122	4.48943	2.40454	2.6989	1.93642	3.10276
ENSMUSG00000032864	Rag2	0	0.0467244	0	0	0	0
ENSMUSG00000032867	Fbxw8	19.6768	23.7532	21.4933	21.3575	17.6028	16.4356
ENSMUSG00000032869	Psmf1	15.4874	16.4567	17.9892	12.7117	16.4901	20.3222
ENSMUSG00000032870	Smap2	22.8862	22.2387	16.0241	16.5939	16.5524	10.8899
ENSMUSG00000032872	Cyb5r4	12.9302	12.021	12.6021	14.0632	14.0705	26.9858
ENSMUSG00000032875	Arhgef17	14.0907	17.4076	15.5482	12.1943	11.6208	2.18565
ENSMUSG00000032878	Ccdc85a	0.0407982	0.0431115	0.106629	0.382753	0.124937	0.386991
ENSMUSG00000032883	Acsl3	8.86073	9.26593	9.71732	8.54627	7.0879	22.6568
ENSMUSG00000032889	Gm6685	7.68455	7.86649	8.95111	9.70767	5.7869	4.94403
ENSMUSG00000032890	Rims3	0.776147	0.286462	0.460435	0.28762	0.216365	1.85301
ENSMUSG00000032892	Rangrf	2.36977	3.49698	2.76537	1.6021	1.71645	27.1343
ENSMUSG00000032894	1700031F05Rik	0	0	0	0	0	0
ENSMUSG00000032897	Nfyc	8.33635	11.3809	10.656	10.803	14.1503	26.7591
ENSMUSG00000032898	Fbxo21	10.736	10.1736	9.96101	6.69392	7.95899	14.1647
ENSMUSG00000032899	Styk1	0.851334	0.950563	0.409858	1.33897	1.10102	0.112479
ENSMUSG00000032900	1700065I17Rik	0	0	0	0	0	0
ENSMUSG00000032902	Slc16a1	13.8636	11.6382	29.1016	53.1031	76.2523	24.9576
ENSMUSG00000032905	Atg12	17.8811	15.8061	12.2885	15.9608	12.2121	18.5378
ENSMUSG00000032908	Sgpp2	0.0193271	0.0204225	0	0.0283615	0	0.117898
ENSMUSG00000032911	Cspg4	6.68285	6.41244	3.48054	1.0438	0.955349	0.00951582
ENSMUSG00000032913	Lrig2	3.05085	2.78518	4.13049	4.53916	5.81575	2.98286
ENSMUSG00000032915	Emr4	0.0222982	0	0.279404	0.0654441	0.045522	0
ENSMUSG00000032921	Odf4	0	0	0	0	0	0
ENSMUSG00000032925	Itgbl1	12.9748	9.45457	9.34538	12.8313	19.6177	0.0708843
ENSMUSG00000032932	Hspa13	13.7945	14.0137	12.3891	12.7173	11.7943	5.02171
ENSMUSG00000032936	Camkv	0	0	0	0	0	1.18554
ENSMUSG00000032937	Fshr	0	0	0	0	0	0
ENSMUSG00000032939	Nup93	14.313	13.9954	17.7595	12.9567	12.1175	61.3548
ENSMUSG00000032940	Rbm11	0.176058	0.32148	0.25422	0.176811	0.059879	0.184817
ENSMUSG00000032942	Ucp3	0	0	0.0704119	0.0478597	0	0.099471
ENSMUSG00000032946	Rasgrp2	0	0.958755	0.464163	0.13687	1.04714	43.8537
ENSMUSG00000032948	Lipi	0	0	0	0	0	0
ENSMUSG00000032952	Ap4b1	8.14533	8.09467	7.85265	7.03563	7.24028	7.58221
ENSMUSG00000032959	Pebp1	88.3763	107.792	112.347	105.41	107.518	109.466
ENSMUSG00000032965	Ift57	16.2572	22.7558	15.542	12.871	16.6071	10.4336
ENSMUSG00000032966	Fkbp1a	119.787	169.215	165.572	157.363	144.256	169.039
ENSMUSG00000032968	Inha	3.78597	4.0645	2.9921	3.28363	4.09934	1.1665
ENSMUSG00000032977	Fam207a	12.8767	14.6239	14.6535	15.6523	14.9614	20.1984
ENSMUSG00000032978	Guca2b	0.178483	0	0	0	0	0
