Gene ID	Symbol	MEF	Day1	Day2	Day3	Day4	Day5	Day6	Day7	Day8	IPS	ES
ENSMUSG00000026112	Coa5	20.3762	35.0415	37.3059	39.754	30.4868	33.1002	29.0817	18.0152	17.1058	27.642	23.7964
ENSMUSG00000026113	Inpp4a	5.37329	0.927154	0.596309	0.474113	0.534951	0.720514	1.04339	1.76553	1.69689	1.12561	0.61721
ENSMUSG00000026114	Cnga3	0.00658162	0.48983	0.817003	0.889379	0.605675	3.24863	3.65969	2.19823	1.11151	2.97264	1.20456
ENSMUSG00000026115	Vwa3b	0	0.0427196	0.0302324	0.0158776	0	0	0	0.0162092	0.0583045	0.942929	0.857079
ENSMUSG00000026116	Tmem131	12.4286	14.873	14.2146	11.5599	10.2031	9.80047	9.85671	20.7228	28.247	32.7181	17.703
ENSMUSG00000026117	Zap70	0.0545225	0.00943151	0.0801377	0.157771	0.118557	0.138185	0.427829	1.18105	1.33864	2.44713	1.59157
ENSMUSG00000026121	Sema4c	12.4349	4.11679	2.47103	1.20076	0.511989	0.350864	0.330234	0.643254	0.506786	1.34966	0.768886
ENSMUSG00000026123	Plekhb2	27.0633	13.4274	9.65983	6.61998	11.8739	9.77233	12.99	20.1194	23.9686	34.0157	9.21338
ENSMUSG00000026124	Cfc1	0	0	0	0	0	0	0	0.0746727	0.388068	0.0219124	0.050992
ENSMUSG00000026125	Prss39	0	0	0	0	0	0	0.0242471	0	0	0.0353349	0.0205702
ENSMUSG00000026126	Ptpn18	3.48958	0.955752	0.215882	0.226744	0.0619274	0.412462	0.391395	0.740727	0.592076	0.488941	0.245254
ENSMUSG00000026127	Imp4	10.0837	67.1024	68.9829	76.5663	34.3084	48.2818	38.6313	30.9328	37.5811	52.2444	41.6169
ENSMUSG00000026131	Dst	15.825	34.8247	41.3216	33.3943	40.235	65.7094	73.4404	75.2148	69.2596	42.7571	14.3625
ENSMUSG00000026134	Prim2	8.22012	24.6634	27.7069	28.0984	27.5174	36.4076	37.3521	32.952	28.6119	31.332	34.4734
ENSMUSG00000026135	Zfp142	4.28645	5.76092	5.27533	5.14503	3.17854	5.51806	4.96109	4.4463	4.62716	7.28147	2.83814
ENSMUSG00000026141	Col19a1	0.556912	0.0193557	0.0463255	0.0160366	0	0.00405179	0	0.00409214	0.0147145	0.0108017	0
ENSMUSG00000026142	Rhbdd1	13.3864	7.97929	6.73573	8.05951	10.8026	8.50753	11.2447	6.73466	4.22285	5.69756	3.96386
ENSMUSG00000026147	Col9a1	5.61626	0.288633	0.0348467	0.0581515	0	0.0147878	0	0.00746788	0	0.0328566	0.0181295
ENSMUSG00000026149	Tm4sf20	0.0164011	0.087894	0	0	0	0	0	0	0.0600011	0	0
ENSMUSG00000026150	Mff	62.7196	65.3731	65.2751	60.1788	71.6795	62.1815	70.6458	69.7956	57.4317	59.9031	76.75
ENSMUSG00000026153	Fam135a	6.97951	5.02405	6.21911	5.79541	6.97225	7.89083	7.42537	6.48734	4.84846	4.32448	2.07646
ENSMUSG00000026154	1110058L19Rik	21.6006	19.8673	18.2795	21.1429	21.0858	26.9421	28.8215	29.0996	22.3661	19.6412	34.6492
ENSMUSG00000026155	Smap1	29.9299	27.8834	25.0955	22.8946	27.8261	26.6431	27.1992	28.1467	28.8994	25.6144	25.7386
ENSMUSG00000026156	B3gat2	0.623062	0.177884	0.212371	0.201647	0.642971	0.295794	0.405022	0.307446	0.432255	0.257533	0.148814
ENSMUSG00000026158	Ogfrl1	2.94554	3.72181	3.17699	3.80926	2.43861	1.34799	1.42336	1.33835	1.98586	1.543	1.42594
ENSMUSG00000026159	Agfg1	27.1609	35.7497	29.7508	31.6743	20.4256	37.6662	44.4128	39.3201	33.2605	32.1955	38.3794
ENSMUSG00000026162	Nhej1	2.24092	3.16016	3.37478	2.80377	1.56924	2.99076	3.13373	3.85359	3.72656	5.89815	11.7256
ENSMUSG00000026163	Sphkap	0.643997	0.00331308	0	0	0.0113693	0	0	0.00377207	0.00904243	0.0365073	0.0154898
ENSMUSG00000026166	Ccl20	1.37615	0.828435	1.45915	0.378281	0.104044	0.034289	0.0418889	0	0.0831344	0	0.106372
ENSMUSG00000026167	Wnt10a	0.295584	0.140223	0.0613325	0.137986	0.0471383	0.0278901	0	0	0	0.156998	0.0289029
ENSMUSG00000026170	Cyp27a1	0.854132	0.815749	0.667251	0.614644	1.36016	1.13051	1.1517	1.83214	1.06065	1.1651	0.720766
ENSMUSG00000026171	Rnf25	20.9028	24.2444	21.4659	22.3745	13.0281	20.9115	18.4213	22.3874	27.0897	19.3372	30.7092
ENSMUSG00000026172	Bcs1l	9.82359	16.3109	18.2524	22.41	14.7412	19.2751	16.5942	14.3951	15.8181	14.7796	21.2099
ENSMUSG00000026173	Plcd4	0.323797	0.211245	0.198374	0.299516	0.395941	0.228587	0.339522	0.559951	0.707649	2.23864	0.777142
ENSMUSG00000026174	Rqcd1	12.9488	29.838	36.8976	39.3167	35.4396	39.4662	37.1188	35.8192	39.2596	41.6297	47.9607
ENSMUSG00000026175	Vil1	0.0593124	0.262474	0.145971	0.444453	0.0844956	0.115738	0.320519	0.56328	0.704632	0.628813	0.532159
ENSMUSG00000026176	Ctdsp1	21.57	24.6574	21.5224	12.9294	3.08472	5.1892	4.8515	8.31716	12.4526	14.6622	7.15615
ENSMUSG00000026177	Slc11a1	10.4556	7.47393	1.44193	1.03931	0.455076	0.126629	0.164811	0.824427	0.572691	9.91017	1.77278
ENSMUSG00000026179	Pnkd	21.7132	16.6903	18.1498	21.4804	27.0892	30.1085	33.8081	39.8359	44.927	46.9731	24.6829
ENSMUSG00000026180	Cxcr2	0.566215	0.0558104	0.0105417	0.00983683	0.0145848	0.003728	0.012711	0	0.0135408	0.0278734	0.020608
ENSMUSG00000026181	Ppm1f	10.1469	18.328	15.4939	9.61471	11.0125	10.6743	9.84369	11.7566	11.9018	17.3492	10.5198
ENSMUSG00000026182	Tnp1	0	0	0	0	0	0	0	0.0874781	0	0.07714	0.178052
ENSMUSG00000026185	Igfbp5	44.333	1.27924	0.553915	1.35061	1.05826	0.362285	0.361353	0.787574	0.396411	0.500767	0.690545
ENSMUSG00000026187	Xrcc5	3.91343	17.5218	28.1758	35.0326	31.9829	53.4935	50.9973	52.4586	53.9731	51.859	78.0726
ENSMUSG00000026188	Tmem169	0.643296	0.0705541	0.0511066	0.0919871	0.0818931	0.285632	0.100967	0.0392871	0.0468887	0.120945	0.136472
ENSMUSG00000026189	Pecr	5.9583	12.3133	17.3447	24.171	24.1627	26.6489	26.9802	24.4103	22.909	11.4099	32.9764
ENSMUSG00000026192	Atic	20.2695	159.281	162.868	155.819	101.232	96.4944	80.3519	42.2163	41.6251	61.8447	79.9237
ENSMUSG00000026193	Fn1	814.256	70.7486	32.5966	19.6544	26.9463	25.9323	43.7619	135.251	163.414	180.734	56.7062
ENSMUSG00000026196	Bard1	1.53897	4.57315	6.5165	7.75172	8.11685	12.9273	13.5635	11.7533	10.2395	10.2148	9.41136
ENSMUSG00000026197	Zfand2b	12.7358	14.3307	13.7869	16.0125	15.1574	18.4022	18.6098	16.358	13.235	11.2281	11.4161
ENSMUSG00000026198	Abcb6	3.55765	11.8815	16.7482	19.4193	18.9662	13.9767	14.4442	6.76793	7.87578	10.0963	16.3553
ENSMUSG00000026199	Ankzf1	13.2354	6.09262	7.41918	10.113	10.3434	7.22139	10.9979	18.5872	17.0151	12.8442	16.8941
ENSMUSG00000026200	Glb1l	5.81919	2.06393	2.21762	1.67339	0.731011	1.99561	2.27202	2.83741	3.23043	2.79101	1.48729
ENSMUSG00000026201	Stk16	28.0061	71.2423	65.086	66.6315	31.8109	42.8462	32.8036	37.0326	42.8663	54.4036	54.0838
ENSMUSG00000026202	Tuba4a	8.49319	58.4547	57.3708	65.3292	34.5517	77.6118	59.7661	35.3077	24.5659	71.6184	58.9089
ENSMUSG00000026203	Dnajb2	9.07079	2.95212	2.46438	3.01779	5.1333	4.06626	4.67346	4.73291	3.55102	4.08521	1.75761
ENSMUSG00000026204	Ptprn	9.44193	5.31035	1.55572	0.389418	0.265613	0.266603	0.247672	1.36558	1.3026	1.64158	0.776426
ENSMUSG00000026205	Slc23a3	0.0464932	0.13068	0.0747308	0.0784707	0.0114861	0.033987	0.0414545	0.0228868	0.0823132	0.0100704	0
ENSMUSG00000026207	Speg	16.8	3.23119	4.42	3.36848	1.69627	4.45302	2.46954	1.45272	0.849568	1.77349	1.07256
ENSMUSG00000026208	Des	44.5635	8.84858	2.15844	0.841788	0.866592	1.42234	2.42922	4.27463	3.76593	4.59068	4.17308
ENSMUSG00000026209	Dnpep	62.0485	31.6155	38.7164	41.7339	49.6597	53.7881	54.8194	58.2805	49.2542	42.2279	36.8844
ENSMUSG00000026211	Obsl1	31.563	19.9194	23.9186	26.6744	22.6924	26.5044	22.7837	14.3055	8.88689	6.43532	12.6089
ENSMUSG00000026213	Stk11ip	5.1829	6.44135	7.75722	8.85276	4.0241	9.14586	6.76886	11.1581	13.5019	11.2286	11.9877
ENSMUSG00000026219	Trip12	25.4196	17.947	20.4935	17.2584	19.4101	23.3565	27.3344	58.0545	59.7904	68.6284	62.1568
ENSMUSG00000026220	Slc16a14	0.0578605	0	0.0199484	0	0	0.0141089	0.00860192	0.149628	0.213523	1.68022	0.116993
ENSMUSG00000026222	Sp100	8.69399	10.1178	1.68079	0.409349	0.194546	0.0364452	0.0444778	0.146389	0.303404	1.12198	0.0599334
ENSMUSG00000026223	Itm2c	175.423	34.8539	18.7826	10.8886	20.4529	13.07	15.6155	19.0483	14.0806	21.2792	7.10093
ENSMUSG00000026224	4933407L21Rik	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026226	Spata3	0	0	0	0	0	0	0	0	0	0.0429455	0
ENSMUSG00000026227	2810459M11Rik	0.111266	0.0825193	0.109585	0.115043	0.0864758	0.0310036	0.0472581	0.0939446	0.0656912	0.0619983	0.128537
ENSMUSG00000026228	Htr2b	0.0587856	0.0616079	0.0421006	0.0110518	0	0.0252029	0.0681142	0.045127	0	0.0942663	0
ENSMUSG00000026229	Psmd1	37.0942	93.4434	94.1762	97.3501	79.0204	91.8717	82.7861	80.0166	66.315	81.5049	111.194
ENSMUSG00000026234	Ncl	38.6503	424.177	463.611	505.284	283.28	299.359	244.342	143.236	174.046	227.025	401.151
ENSMUSG00000026235	Epha4	7.02702	1.55971	1.23266	1.22163	1.14721	1.47739	3.67181	12.7195	17.5344	24.4398	13.1714
ENSMUSG00000026237	Nmur1	0.0571813	0	0.017478	0	0.0187986	0	0	0	0	0	0
ENSMUSG00000026238	Ptma	247.333	899.535	1056.62	1242.48	1427.66	1348.4	1286.85	1244	1206.66	1103.32	1818.64
ENSMUSG00000026239	Pde6d	37.4728	11.5627	12.8382	15.2416	24.5371	22.7841	26.7553	27.1892	23.3026	21.7298	20.9586
ENSMUSG00000026240	Cops7b	12.1989	25.5306	24.3338	22.9036	24.8771	22.1801	20.7229	21.5802	23.0097	24.9883	25.486
ENSMUSG00000026241	Nppc	0.10086	4.96345	2.21666	1.092	0.744851	0.147136	0.359252	0.148659	0.0891423	0.218116	0.0253795
ENSMUSG00000026245	Farsb	27.5355	98.8285	96.0442	114.834	93.5803	107.13	105.698	76.9789	77.386	78.362	148.989
ENSMUSG00000026246	Alppl2	0	0.0585425	0	0	0	0.0109964	0.0268244	0.0222148	0.0532638	0.273689	0.148123
ENSMUSG00000026247	Ecel1	0.182198	0.234397	0.151461	0.0753434	0.381552	0.263306	1.18104	0.636874	0.562067	0.345922	0.227935
ENSMUSG00000026248	Mrpl44	12.3491	30.3976	29.2546	34.8876	23.9458	29.6576	27.0058	23.6067	26.8085	32.9319	43.0789
ENSMUSG00000026249	Serpine2	227.414	83.1481	35.1258	22.8388	23.5226	14.1363	13.5257	12.1601	7.41901	44.7471	14.8311
ENSMUSG00000026251	Chrnd	0.48782	0.0345968	0.00735107	0	0	0.00779915	0.00951045	0.0551417	0.0944284	0.0762469	0.0161668
ENSMUSG00000026253	Chrng	1.44002	0.0324847	0	0	0	0.0244062	0.0595408	0.0493062	0.029556	0	0.012643
ENSMUSG00000026254	Eif4e2	86.982	178.836	168.744	178.863	147.113	182.15	168.309	160.099	181.971	147.936	221.293
ENSMUSG00000026255	Efhd1	0.260447	0.774124	0.708082	1.23048	0.733201	0.387754	1.15256	2.06753	2.60291	0.784387	1.64398
ENSMUSG00000026258	3110079O15Rik	0	0	0.0689416	0.0726834	0	0	0	0	0	0.0654609	0
ENSMUSG00000026259	Ngef	0.560645	6.70736	4.32923	2.21532	3.00592	2.85867	2.28979	0.268863	0.134931	0.258191	0.146942
ENSMUSG00000026260	Ndufa10	40.6076	101.204	101.781	118.23	85.3084	72.9734	62.0905	50.0961	52.4646	56.5726	81.4521
ENSMUSG00000026269	Rnpepl1	15.1968	19.3691	18.4985	16.303	12.9478	20.513	17.0631	15.8797	15.0697	13.3655	5.66489
ENSMUSG00000026270	Capn10	5.77089	9.87357	11.6872	14.6287	9.02982	17.5631	16.1314	16.1148	17.5143	21.3183	14.3722
ENSMUSG00000026271	Gpr35	0.263978	0.128698	0.105689	0.156609	0.0133787	0.0210274	0.048246	0.0266426	0.03182	0.0410117	0.0547198
ENSMUSG00000026272	Agxt	0	0	0	0	0	0	0	0	0	0.0139308	0
ENSMUSG00000026273	Mterfd2	12.1189	16.579	16.6323	16.0893	6.83165	15.3532	14.428	13.9233	15.6728	16.2612	32.4683
ENSMUSG00000026274	Pask	7.51349	6.26342	5.61552	7.08229	7.70014	10.9819	10.245	12.5988	12.4913	10.9869	17.1015
ENSMUSG00000026275	Ppp1r7	8.5537	16.4864	16.5129	13.9236	8.7725	12.7842	10.3763	10.1658	11.4689	13.4712	11.8724
ENSMUSG00000026276	2-Sep	193.01	108.115	99.7834	93.8895	108.191	97.5712	105.172	110.878	111.151	100.414	92.5765
ENSMUSG00000026277	Stk25	91.3332	32.5345	34.1046	33.0263	46.8231	47.8946	48.4561	61.4445	59.5808	43.0685	46.3876
ENSMUSG00000026278	Bok	19.5406	20.9155	8.75904	9.54431	5.7147	9.15415	7.52228	2.5664	4.80043	4.18634	3.4378
ENSMUSG00000026279	Thap4	20.327	22.8983	21.4803	20.1906	24.2434	19.2936	18.7848	20.8058	21.6988	17.4741	17.8705
ENSMUSG00000026280	Atg4b	20.3752	23.3058	22.8366	22.4644	23.4348	22.9568	30.2089	28.2102	29.0866	22.3689	17.0397
ENSMUSG00000026281	Dtymk	32.7239	125.881	128.365	140.83	126.615	162.104	147.548	147.211	187.974	229.464	308.619
ENSMUSG00000026283	Ing5	2.73555	8.22009	6.98189	7.50236	3.88097	9.95797	9.53603	11.4348	14.2979	13.7774	14.3526
ENSMUSG00000026285	Pdcd1	0.0124719	0.0215701	0	0	0	0	0	0.0245548	0.0147191	0.0108046	0.0125927
ENSMUSG00000026288	Inpp5d	6.44044	2.73133	1.36838	2.25644	7.56365	44.1891	65.8338	82.8329	66.8914	68.3348	30.1022
ENSMUSG00000026289	Atg16l1	12.9651	20.342	15.096	13.532	14.4041	14.8763	14.3716	17.7697	19.5591	21.8999	19.5984
ENSMUSG00000026295	Spp2	0.245148	0	0	0	0	0	0	0	0	0.0352783	0
ENSMUSG00000026301	Iqca	0.0216119	0	0.0132464	0.0278109	0.00712728	0.147559	0.274174	0.248394	0.221186	1.16776	1.04878
ENSMUSG00000026303	Mlph	0.283165	0.131303	0.0697664	0.0146455	0.0310045	0.0197349	0.0120302	0.0099659	0.146827	0.0291594	0.0664928
ENSMUSG00000026304	Rab17	0.157462	0.171246	0.387936	0.747724	0.781296	0.862216	0.695685	0.576275	0.389683	0.477848	0.566572
ENSMUSG00000026305	Lrrfip1	34.4769	76.6023	81.7951	68.7652	54.8335	44.3947	36.972	14.1875	8.35364	7.52723	4.56524
ENSMUSG00000026307	Scly	4.6717	4.13203	3.15885	2.9304	3.41788	5.41741	5.10693	7.15272	7.41225	7.3709	5.11528
ENSMUSG00000026308	Klhl30	1.4631	0.318126	0.269013	0.0362054	0.0296905	0.014636	0	0.0295654	0.00886009	0.221128	0.0227551
ENSMUSG00000026309	Ilkap	30.3594	46.8302	41.7189	42.2936	35.9769	43.1336	39.3876	34.6824	35.153	26.6926	38.7927
ENSMUSG00000026311	Asb1	3.39082	4.49087	3.45388	2.76099	4.12791	2.83236	3.12763	2.9915	2.36734	2.50667	2.24906
ENSMUSG00000026312	Cdh7	0.0535364	0.0257268	0.0225705	0.111205	0.00907641	0.017015	0.0238961	0.0289114	0	0.0783895	0.0178651
ENSMUSG00000026313	Hdac4	2.75192	3.50593	5.49729	4.205	6.08267	6.72278	7.07909	5.0366	3.67929	4.13433	0.781748
ENSMUSG00000026315	Serpinb8	9.50355	15.8898	13.3164	5.31404	6.58746	6.27456	7.36338	2.46316	0.737508	0.377347	0.0216777
ENSMUSG00000026317	Cln8	6.58861	14.5574	11.9466	11.8849	12.0924	13.8841	15.6676	13.4174	11.3432	17.5094	3.46237
ENSMUSG00000026319	2310035C23Rik	5.27443	5.9311	6.02269	5.28529	3.87025	5.94081	5.79558	6.15917	6.55791	8.18774	5.04641
ENSMUSG00000026321	Tnfrsf11a	2.42688	3.9477	0.991789	0.248261	0.053593	0.0528213	0.0375646	0.0266739	0.0373003	0.176017	0.0821442
ENSMUSG00000026322	Htr4	0.00975654	0.0253352	0.0224366	0.00941973	0	0.00475995	0.00580318	0	0.0057623	0.025379	0.0098695
ENSMUSG00000026327	Serpinb11	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026331	Slco6c1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026333	Gin1	2.54592	5.52868	6.49166	6.96686	3.79979	7.08571	7.21226	5.31428	3.90237	5.14791	6.7292
ENSMUSG00000026335	Pam	38.3716	24.5189	11.6518	8.44214	8.65099	5.20128	3.86062	5.41106	3.44782	5.52548	2.72896
ENSMUSG00000026336	Slco6d1	0	0	0	0	0	0	0	0	0	0	0.0118889
ENSMUSG00000026339	Ccdc93	6.30382	14.3783	12.0186	9.88391	8.0946	7.23608	6.72717	3.97387	2.71335	4.59913	3.11169
ENSMUSG00000026341	Actr3	59.4806	78.4701	60.9572	53.0768	59.8327	48.9526	52.6798	47.8202	35.4005	26.8681	49.9105
ENSMUSG00000026342	Slc35f5	27.1898	10.2228	7.48721	4.73815	5.94522	4.65642	5.59802	6.38357	6.39474	6.07492	5.7197
ENSMUSG00000026343	Gpr39	3.61825	2.08315	1.29516	0.296691	0.0446637	0.0108051	0.0278946	0.052326	0.161591	0.102023	1.41E-41
ENSMUSG00000026344	Lypd1	12.4893	1.8254	0.0920113	0.198906	0.115374	0.0288668	0.298324	0.0657091	0.00523031	0.229975	0.0866658
ENSMUSG00000026347	Tmem163	0.179443	0.095734	0.044306	0.0465318	0.0420858	0.0746941	0.0717559	0.274919	0.770638	0.481087	0.205985
ENSMUSG00000026348	Acmsd	0	0	0.00943957	0	0.0304699	0.0100163	0	0	0	0.00890296	0
ENSMUSG00000026349	Ccnt2	13.9714	9.15192	11.8084	11.5924	12.7037	19.6476	22.6272	26.3922	27.5626	27.6053	20.0774
ENSMUSG00000026353	Ubxn4	27.1295	25.7652	22.5665	19.5179	13.9145	15.9382	15.5442	17.4754	16.9213	19.1347	20.4937
ENSMUSG00000026354	Lct	0.0109341	0.0157764	0.0100606	0.0105587	0	0.00355702	0.00433625	0.00718481	0.00861162	0.0810603	0.0517817
ENSMUSG00000026355	Mcm6	16.3458	101.67	108.902	100.618	98.2899	97.908	99.4653	95.9249	103.315	97.4448	152.731
ENSMUSG00000026356	Dars	26.4202	55.2525	63.4729	70.562	60.8972	72.0939	79.6815	72.561	73.0379	66.4353	83.1725
ENSMUSG00000026357	Rgs18	0.683231	0.163	0.043277	0.0340824	0	0	0	0	0	0	0
ENSMUSG00000026358	Rgs1	2.26911	0.282811	0.0352608	0.0163442	0	0	0	0	0	0	0
ENSMUSG00000026360	Rgs2	19.3382	9.42934	7.14968	4.60691	0.896934	1.04197	0.755798	0.173093	0.314268	0.344179	0.297092
ENSMUSG00000026361	Cdc73	5.50728	10.7267	12.144	11.6066	8.09888	11.3613	11.0797	11.2653	10.0596	16.3134	16.0565
ENSMUSG00000026365	Cfh	19.4953	3.36432	4.95357	5.81406	4.87355	0.698707	0.216391	0.0951391	0.153527	0.218225	0.10037
ENSMUSG00000026368	F13b	0	0	0	0	0	0	0.0118005	0.00977328	0	0	0.0200538
ENSMUSG00000026374	Tsn	19.8188	40.9591	36.5467	36.7575	20.8739	31.7543	31.253	29.2272	33.6894	40.5354	47.7915
ENSMUSG00000026377	Mki67ip	13.3056	120.552	98.1859	96.0137	37.7317	61.1939	56.6208	38.7723	44.1444	55.0323	115.691
ENSMUSG00000026380	Tfcp2l1	0.334199	0.0666167	0.123919	0.193611	0.514455	3.98744	9.47795	32.7013	54.7641	71.3899	21.3636
ENSMUSG00000026383	Epb4.1l5	0.904224	1.11871	1.20389	1.59174	2.47238	3.41784	3.50462	3.52007	4.01734	5.71273	4.4611
ENSMUSG00000026384	Ptpn4	1.25741	2.559	2.56448	2.23912	3.22625	2.73061	3.8991	2.35965	2.34572	4.44194	2.15513
ENSMUSG00000026385	Dbi	193.537	156.515	167.166	223.95	250.492	190.915	196.888	193.927	135.169	198.779	395.731
ENSMUSG00000026387	Sctr	0.0376304	0.0108468	0.0230373	0	0	0.0122241	0.0149108	0.0123477	0	0.0108664	0.0253295
ENSMUSG00000026388	3110009E18Rik	5.04887	7.35578	7.96073	11.535	10.4148	11.5229	13.1453	7.62616	4.95128	5.73788	14.8849
ENSMUSG00000026389	Steap3	9.01482	4.78638	1.64167	1.32634	1.17482	0.8776	0.83739	4.10729	3.62256	4.02291	3.31121
ENSMUSG00000026390	Marco	1.00861	9.16635	0.776541	0.407713	0.190964	0.0353174	0.0574381	0.0356744	0	0.0313944	0
ENSMUSG00000026393	Nek7	15.1322	9.25565	7.84971	6.14698	5.87782	6.78039	7.21219	8.11059	5.86238	6.9019	4.13241
ENSMUSG00000026394	Atp6v1g3	0	0	0	0	0	0	0	0	0	0	0.0129083
ENSMUSG00000026395	Ptprc	8.03014	2.36038	0.921749	0.261842	0.0390496	0.0144317	0.0117288	0	0.0130389	0.00854895	0
ENSMUSG00000026398	Nr5a2	0.0568688	0.0601529	1.0692	0.994234	0.418972	4.62332	5.2463	10.0172	14.6872	17.6564	8.74474
ENSMUSG00000026399	Cd55	6.84494	33.9693	20.5315	15.1584	15.9569	7.68756	9.62294	11.318	9.69391	13.2633	4.87124
ENSMUSG00000026401	Daf2	0.157155	0.489873	0.534307	0.318164	0.319319	0.210285	0.174831	0.382627	0.372034	0.526179	0.118941
ENSMUSG00000026404	Ddx59	4.97583	6.6011	7.33016	7.68569	3.80379	8.87234	8.82746	11.8931	11.1124	11.1074	13.594
ENSMUSG00000026405	C4bp	0	0.17108	0.136632	0.0518116	0	0	0	0	0	0.0239303	0
ENSMUSG00000026407	Cacna1s	1.96767	0.0296898	0.0234042	0.0338782	0	0.0302007	0.199828	0.429426	0.861045	0.588107	0.385191
ENSMUSG00000026409	Pfkfb2	1.97945	1.75537	1.60599	1.01848	1.29428	1.18123	1.73266	2.39605	2.74884	3.47049	1.99413
ENSMUSG00000026411	Tmem9	77.0484	27.6036	30.6657	30.8757	50.2367	40.1574	36.679	32.6996	25.461	25.031	18.6838
ENSMUSG00000026413	Pkp1	0.325973	2.00129	12.0839	14.6264	18.486	3.94149	3.36325	0.330828	0.223344	0.00843709	0.02329
ENSMUSG00000026414	Tnnt2	16.0753	1.8837	0.458364	0.296718	0.163495	0.0478176	0.0291765	0.0483192	0	0.164112	0.143245
ENSMUSG00000026415	Fcamr	0	0	0.0127986	0.0134412	0	0	0	0	0	0.024153	0.0281449
ENSMUSG00000026416	Il20	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026417	Pigr	0	0	0	0	0	0	0	0	0.00702864	0.0464345	0
ENSMUSG00000026418	Tnni1	23.4971	0.551269	0.231963	0.244175	0.313239	0.34854	0.174874	0.260113	0.632909	0.452593	0.0509894
ENSMUSG00000026420	Il24	0.0444346	0.0191887	0.0203586	0	0	0	0	0	0	0	0
ENSMUSG00000026421	Csrp1	251.104	48.0005	33.6003	11.2054	13.3125	13.488	17.8916	39.2143	41.5034	31.5205	16.7682
ENSMUSG00000026424	Gpr37l1	0	0	0	0	0.0103211	0	0	0.0411249	0.123252	0.0995207	0.0210949
ENSMUSG00000026425	Srgap2	10.6412	8.11866	10.7363	9.7852	12.4692	15.4764	15.0982	12.4362	11.4205	13.2211	5.63714
ENSMUSG00000026426	Arl8a	72.9328	56.7602	49.6796	42.4321	66.9006	42.0994	45.1941	40.3514	33.3523	43.6305	21.027
ENSMUSG00000026427	Eif2d	23.8986	44.2892	42.1863	47.6633	54.9926	74.8211	77.6319	71.8237	76.8432	71.3457	82.6304
ENSMUSG00000026429	Ube2t	6.55271	14.3199	17.0298	21.7686	32.3815	37.7878	45.1452	43.2778	31.4764	25.667	47.5477
ENSMUSG00000026430	Rassf5	3.04892	0.714266	0.277145	0.160017	0.0521908	0.169067	0.129497	0.356372	0.660751	0.674157	0.579968
ENSMUSG00000026432	Avpr1b	0	0	0	0.0109703	0.0337426	0.0443476	0.0675876	0.0503894	0.0335552	0.0246313	0.0287331
ENSMUSG00000026433	Rab7l1	11.5086	8.88604	7.96883	6.53888	5.42909	6.19709	5.76942	9.00364	7.0866	6.26551	5.53988
ENSMUSG00000026434	Nucks1	16.6191	46.615	57.6861	58.8443	58.9692	66.4879	67.0081	80.5303	74.5646	60.6493	73.0704
ENSMUSG00000026435	Slc45a3	1.17338	0.47839	0.745021	0.716276	1.10746	0.568789	1.10785	1.59708	1.18052	0.914243	0.789505
ENSMUSG00000026436	Elk4	7.52555	11.8047	9.10015	7.46182	8.38484	7.40236	5.78339	3.72586	3.14888	3.41204	4.53804
ENSMUSG00000026437	Cdk18	7.53577	15.0134	18.8171	20.2773	15.2488	14.339	14.1936	8.83454	8.27741	7.0244	4.70095
ENSMUSG00000026439	Rbbp5	9.44581	12.1675	12.8269	13.2842	14.6674	18.5474	19.9653	30.2548	30.1817	33.7305	33.226
ENSMUSG00000026442	Nfasc	0.380867	0.214846	0.377748	0.329053	0.402242	0.161753	0.190766	0.133166	0.108575	0.330025	0.220925
ENSMUSG00000026443	Lrrn2	2.00292	0.564191	0.939367	0.700629	0.179564	0.255693	0.0799415	0.397311	2.34157	1.33428	0.550471
ENSMUSG00000026447	Pik3c2b	0.513269	0.210862	0.48329	1.02815	2.50584	1.80516	1.43056	1.03984	1.25244	2.7363	1.38364
ENSMUSG00000026450	Chit1	0.0311195	0.287327	0.529984	0.14144	0.156957	0.0757834	0.137395	0.131221	0.0852465	0.21276	0.05833
ENSMUSG00000026452	Syt2	0.0195686	0.0169417	0.0330124	0.0314965	0	0.00954949	0.00388039	0.00321481	0.0154128	0.0282845	0.0297046
ENSMUSG00000026455	Klhl12	5.84024	5.83137	8.34261	8.50603	7.61494	12.7855	14.2567	14.9964	13.6082	16.0528	20.4296
ENSMUSG00000026456	Cyb5r1	45.6351	70.5594	59.4877	70.6123	38.2167	63.8088	56.2946	81.7568	88.5547	66.7163	81.7795
ENSMUSG00000026457	Adipor1	56.6636	65.1897	66.619	60.2232	70.5058	71.9767	67.6067	63.9	51.8293	32.1737	34.0248
ENSMUSG00000026458	Ppfia4	3.5606	0.754949	0.597516	0.146921	0.24621	0.195565	0.454741	1.98974	3.70738	4.40071	4.24683
ENSMUSG00000026459	Myog	10.881	0.188375	0.046145	0	0.0165455	0	0	0.0164942	0.0197768	0.0871029	0.0169103
ENSMUSG00000026463	Atp2b4	9.08902	2.9545	6.04983	2.4163	6.49232	1.49661	1.27293	1.50066	1.20847	4.6353	0.915434
